ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
VRT,2023-08-02,news_gap,26.53,33.0,34.29,24.3875,29.2499,3.9091,2.0409,2.7623,11.9497,10.589,100.0,2023-08-03,34.1,34.5,1.173,39.39,38.41,14.8731,12.0152,True,False,pr,[pr] Vertiv Reports Strong Second Quarter Results and Raises Full Year 2023 Outlook,,Industrials,Electrical Equipment & Parts,141017869618.0,1319447927.52,1.3B,104991533.525,13171091300.64,10B-100B,100B+
ANET,2023-08-01,news_gap,38.77,44.38,46.4,14.47,19.6802,4.5516,1.5399,2.9361,9.3969,6.7028,99.913,2023-08-02,45.78,44.32,-3.1892,46.78,45.98,0.819,-0.9052,False,True,pr,,"[pr] Arista Networks, Inc. Reports Second Quarter 2023 Financial Results",Technology,Computer Hardware,179482011693.0,2978142796.8,3.0B,391266907.14,58425461923.2,10B-100B,100B+
ROKU,2023-07-28,news_gap,68.19,74.9788,89.61,9.9557,31.4122,19.5138,1.3285,3.4469,7.4938,9.1131,99.5904,2023-07-31,91.7,96.27,4.9836,76.73,67.64,-14.3734,-24.5174,False,True,pr,,[pr] Roku Releases Second Quarter 2023 Financial Results,Communication Services,Entertainment,18850152164.0,5493251430.48,5.5B,440067142.405,13234836937.5,10B-100B,10B-100B
LRCX,2023-07-27,news_gap,64.24,67.5,70.19,5.0747,9.2621,3.9852,1.0411,2.1375,4.8746,4.3331,99.7573,2023-07-28,71.03,72.13,1.5486,66.03,60.6,-5.9268,-13.6629,False,True,pr,,"[pr] Lam Research Corporation Reports Financial Results for the Quarter Ended June 25, 2023",Technology,Semiconductors,361714866800.0,2379441000.0,2.4B,739323571.6,87777508300.0,10B-100B,100B+
TXT,2023-07-27,news_gap,68.4,72.5,76.52,5.9942,11.8713,5.5448,0.5835,1.2048,10.2727,9.8536,99.5018,2023-07-28,76.91,76.38,-0.6891,75.22,78.01,-1.6989,1.9472,True,False,pr,[pr] Textron Reports Second Quarter 2023 Results; Raises Full-Year EPS Outlook,,Industrials,Aerospace & Defense,16395652472.0,351471664.0,351M,66858093.73,13305986280.0,10B-100B,10B-100B
RPM,2023-07-26,news_gap,93.54,97.99,104.05,4.7573,11.2358,6.1843,0.5842,1.3242,8.1431,8.4849,99.8241,2023-07-27,106.24,105.26,-0.9224,99.34,94.87,-4.5267,-8.8227,True,False,pr,[pr] RPM Reports Record Fiscal 2023 Fourth-Quarter and Full-Year Results,,Basic Materials,Chemicals - Specialty,13145688086.0,249088832.7,249M,50189545.83,13326273983.75,10B-100B,10B-100B
RIVN,2023-07-03,news_gap,16.66,17.84,19.56,7.0828,17.407,9.6413,1.9219,3.5218,3.6853,4.9426,98.0723,2023-07-05,20.705,20.43,-1.3282,25.91,22.73,32.4642,16.2065,True,True,pr,[pr] Amazon Rolls Out First Electric Delivery Vans from Rivian in Europe || [pr] Rivian Releases Q2 Production Figures and Sets Date for Second Quarter 2023 Results,[pr] Rivian Hires Sarah O’Brien as Chief Communications Officer,Consumer Cyclical,Auto - Manufacturers,19694507516.0,1564503059.64,1.6B,450224572.5,24577241712.0,10B-100B,10B-100B
U,2023-06-27,news_gap,36.73,38.99,42.38,6.153,15.3825,8.6945,1.6788,4.7272,3.6651,3.2541,98.705,2023-06-28,42.7,44.12,3.3255,43.21,34.72,1.9585,-18.0746,True,False,pr,"[pr] Unity Launches New AI Marketplace as Premier Destination for AI Solutions || [pr] Unity Unleashes the Power of AI for Creators, Supercharging Content Creation and User Engagement",,Technology,Software - Application,11716599319.0,1429592334.56,1.4B,571554539.07,18500353172.86,10B-100B,10B-100B
CVNA,2023-06-08,news_gap,15.53,18.82,24.23,21.1848,56.0206,28.746,6.6313,8.4139,3.1947,6.6581,99.6747,2023-06-09,25.49,19.07,-25.1863,35.57,41.44,46.8015,71.0277,True,False,pr,[pr] Carvana Releases Improved Q2 2023 Financial Outlook Ahead of Industry Conference,,Consumer Cyclical,Auto - Dealerships,79902910760.0,4257671442.69,4.3B,208985003.42,26265737725.2,10B-100B,10B-100B
SMCI,2023-05-25,news_gap,16.76,19.6,20.69,16.9451,23.4487,5.5612,2.4089,5.2394,7.0344,4.4754,99.9703,2023-05-26,21.0,21.92,4.381,22.62,32.73,9.3282,58.1924,True,True,pr,[pr] Supermicro CEO Delivers Keynote Address on the Latest System Innovations and Storage Solutions for Green AI and Sustainability,[pr] Media Alert: Computex 2023 Keynote with Supermicro CEO,Technology,Computer Hardware,19720496220.0,1476686680.0,1.5B,222904328.7,12393082410.0,10B-100B,10B-100B
FSLR,2023-05-12,news_gap,183.19,203.8,231.69,11.2506,26.4752,13.685,1.7414,3.2825,6.4607,8.0656,99.8215,2023-05-15,228.08,221.59,-2.8455,195.99,191.3,-15.4085,-17.4328,True,False,pr,"[pr] First Solar Strengthens Global Technology Position in PV with Acquisition of Evolar, a Leading European Thin Film Company",,Energy,Solar,24505731180.0,5544615557.58,5.5B,317124043.495,24895785570.0,10B-100B,10B-100B
TECK,2023-04-03,news_gap,36.5,41.11,43.65,12.6301,19.589,6.1785,1.8707,2.5107,6.7516,7.8023,100.0,2023-04-04,43.73,43.35,-0.869,43.45,43.4,-0.4582,-0.5727,True,True,pr,[pr] Teck Announces Filing of Meeting Materials and Receipt of Interim Court Orders in Respect of Proposed Spin Off of Steelmaking Coal Business and Sunset for Dual Class Share Structure || [pr] Teck Board of Directors Rejects Unsolicited Acquisition Proposal,[pr] Teck Announces First Copper at QB2 Project in Northern Chile,Basic Materials,Industrial Materials,31764555000.0,940622580.0,941M,129988211.65,21017475000.0,10B-100B,10B-100B
ILMN,2023-03-13,news_gap,188.55,207.07,220.55,9.8223,16.9716,6.5099,1.8257,3.3116,5.3801,5.1248,99.9096,2023-03-14,223.52,219.52,-1.7895,220.49,202.35,-0.0272,-8.2521,True,False,pr,[pr] Illumina Responds to Icahn Partners' Nomination of Directors,,Healthcare,Medical - Diagnostics & Research,22044410000.0,1073353993.25,1.1B,227670995.225,33369215000.0,10B-100B,10B-100B
NVCR,2023-01-05,news_gap,70.53,108.16,118.81,53.3532,68.4531,9.8465,1.8147,4.1452,29.4002,16.5137,99.9452,2023-01-06,114.15,109.04,-4.4766,91.89,74.25,-22.658,-37.5053,True,False,pr,[pr] Novocure Announces Pivotal LUNAR Study in Non-Small Cell Lung Cancer Met Primary Overall Survival Endpoint,,Healthcare,Medical - Instruments & Supplies,2120681411.0,1417023108.0,1.4B,48692620.5,13760685881.4,10B-100B,1B-10B
MRNA,2022-12-13,news_gap,165.13,187.33,197.54,13.444,19.627,5.4503,2.2566,3.5053,5.9576,5.5992,99.0099,2022-12-14,195.08,208.95,7.1099,192.0,175.62,-2.8045,-11.0965,True,False,pr,"[pr] Moderna and Merck Announce mRNA-4157/V940, an Investigational Personalized mRNA Cancer Vaccine, in Combination with KEYTRUDA(R) (pembrolizumab), Met Primary Efficacy Endpoint in Phase 2b KEYNOTE-942 Trial",,Healthcare,Biotechnology,22013924079.0,5183370188.92,5.2B,625450192.3,78381106440.0,10B-100B,10B-100B
ON,2022-11-10,news_gap,63.83,68.37,72.79,7.1126,14.0373,6.4648,2.014,3.7436,3.5315,3.7497,99.7218,2022-11-11,72.59,75.05,3.3889,70.99,64.93,-2.4729,-10.7982,False,True,pr,,[pr] Arrow McLaren SP Announces onsemi as Official Partner,Technology,Semiconductors,40801041215.0,760867246.11,761M,444070910.735,28526633272.890003,10B-100B,10B-100B
ZS,2022-11-10,news_gap,116.25,126.6,133.12,8.9032,14.5118,5.1501,2.622,4.6469,3.3955,3.1229,99.4027,2022-11-11,134.79,142.19,5.49,121.24,104.66,-8.9243,-21.3792,False,True,pr,,[pr] Zscaler to Host First Quarter Fiscal Year 2023 Earnings Conference Call,Technology,Software - Infrastructure,23634630000.0,462841866.24,463M,297026932.145,21404458383.36,10B-100B,10B-100B
ZBRA,2022-11-10,news_gap,226.88,238.92,253.42,5.3068,11.6978,6.069,1.5756,3.3352,3.3681,3.5074,99.5983,2022-11-11,254.09,263.38,3.6562,258.1,293.0,1.8467,15.6183,True,False,pr,[pr] Zebra Technologies to Present at the Stephens Annual NASH2022 Investment Conference,,Technology,Communication Equipment,11894061868.0,182088858.92,182M,95390558.27,12466162387.94,10B-100B,10B-100B
TOST,2022-11-10,news_gap,17.64,19.19,20.0,8.7868,13.3787,4.2209,2.2177,4.2284,3.9622,3.164,99.3007,2022-11-11,21.5,20.48,-4.7442,19.87,19.55,-0.65,-2.25,True,False,pr,[pr] Toast Announces Third Quarter 2022 Financial Results,,Technology,Software - Infrastructure,17369609865.0,262644000.0,263M,108364835.56,11593978160.0,10B-100B,10B-100B
HUBS,2022-11-10,news_gap,259.36,280.85,303.35,8.2858,16.961,8.0114,2.4245,3.9257,3.4175,4.3205,99.6071,2022-11-11,303.82,306.09,0.7472,296.85,306.79,-2.1427,1.134,False,True,pr,,"[pr] HubSpot Announces New Chief Legal Officer, Alyssa Harvey Dawson",Technology,Software - Application,15128095077.0,382079638.9,382M,197152801.01,15536901732.35,10B-100B,10B-100B
LRCX,2022-11-10,news_gap,43.27,45.96,48.54,6.2168,12.1793,5.6136,1.9493,3.2924,3.1892,3.6992,100.0,2022-11-11,48.2,50.08,3.9004,46.43,47.0,-4.3469,-3.1726,True,False,pr,[pr] Lam Research Corporation Declares Quarterly Dividend,,Technology,Semiconductors,361714866800.0,1805251140.0,1.8B,874119154.15,60702667800.0,10B-100B,100B+
CBRE,2022-11-10,news_gap,70.1,73.24,77.22,4.4793,10.1569,5.4342,1.1573,2.1505,3.8704,4.7229,99.4438,2022-11-11,78.17,78.83,0.8443,76.5,85.63,-0.9324,10.891,False,True,pr,,[pr] CBRE Enhances Integrated Laboratory Solutions Capabilities with Acquisition of Full Spectrum Group,Real Estate,Real Estate - Services,42183217020.0,202340183.76,202M,111142810.59,22611328740.0,10B-100B,10B-100B
BILL,2022-11-10,news_gap,99.36,112.02,120.14,12.7415,20.9138,7.2487,3.2165,4.6124,3.9613,4.5343,99.1814,2022-11-11,119.65,125.38,4.789,117.82,104.31,-1.9311,-13.1763,False,True,pr,,[pr] BILL to Participate in Upcoming Investor Conferences,Technology,Software - Application,4400770619.0,540373020.54,540M,211662782.975,11889107261.6,10B-100B,1B-10B
AMAT,2022-11-10,news_gap,94.38,100.16,104.79,6.1242,11.0299,4.6226,1.7929,2.9331,3.4158,3.7605,100.0,2022-11-11,105.31,110.53,4.9568,109.37,110.2,4.3706,5.1627,True,False,pr,[pr] Applied Materials Joins Semiconductor Climate Consortium as a Founding Member,,Technology,Semiconductors,342204632000.0,1225292389.23,1.2B,794836016.27,83162391900.0,10B-100B,100B+
IQV,2022-10-25,news_gap,179.56,188.43,197.65,4.9399,10.0746,4.8931,1.0836,2.1458,4.5589,4.695,99.5382,2022-10-26,192.55,202.1,4.9598,217.72,203.84,10.1543,3.1318,False,True,pr,,"[pr] IQVIA CFO Ron Bruehlman to Speak at Credit Suisse Annual Healthcare Conference on November 8, 2022",Healthcare,Medical - Diagnostics & Research,30299934973.0,517174745.35,517M,205096658.0,32987785000.0,10B-100B,10B-100B
RIVN,2022-10-04,news_gap,31.89,34.17,36.3,7.1496,13.8288,6.2335,1.9694,3.4042,3.6304,4.0622,97.8166,2022-10-05,36.17,36.13,-0.1106,31.52,31.36,-13.168,-13.6088,False,True,pr,,"[pr] Rivian Produced 7,363 Vehicles in Q3 2022",Consumer Cyclical,Auto - Manufacturers,19694507516.0,1054832044.2,1.1B,588166789.725,45611138760.0,10B-100B,10B-100B
FDX,2022-06-14,news_gap,200.98,220.4,229.95,9.6627,14.4144,4.333,1.0822,2.4878,8.9284,5.794,99.9681,2022-06-15,230.75,232.78,0.8797,217.83,233.21,-5.2707,1.4177,True,False,pr,[pr] FedEx Announces Actions to Enhance Stockholder Value and Updates to Board Governance,,Industrials,Integrated Freight & Logistics,89816355094.0,2991350565.0,3.0B,399681746.94,54867623542.2,10B-100B,10B-100B
APP,2022-05-12,news_gap,27.28,32.135,36.74,17.7969,34.6774,14.3302,3.1285,4.758,5.6886,7.2882,100.0,2022-05-13,38.82,39.46,1.6486,33.83,30.81,-7.9205,-16.1404,False,True,pr,,"[pr] AppLovin Announces First Quarter 2022 Financial Results || [pr] Adjust Reports 184% Growth in CTV to Mobile App Installs; Unveils CTV AdVision, the Industry's First Comprehensive Measurement Solution",Technology,Software - Application,164842158162.0,585658048.14,586M,72848726.22,12342417597.400002,10B-100B,100B+
MTCH,2022-03-09,news_gap,87.7,95.06,98.93,8.3922,12.805,4.0711,1.3999,2.9734,5.995,4.3065,99.7716,2022-03-10,96.84,94.91,-1.993,102.4,70.71,3.5075,-28.5252,True,False,pr,[pr] Garbo Launches Background Check Platform To Public and On Tinder,,Communication Services,Internet Content & Information,8248304359.0,534948640.85,535M,266012102.09,23077057417.18,10B-100B,1B-10B
PODD,2022-01-28,news_gap,194.8,220.0,230.59,12.9363,18.3727,4.8136,0.9488,2.7266,13.6344,6.7384,99.9013,2022-01-31,233.93,248.0,6.0146,260.84,263.65,13.1185,14.3371,True,False,pr,"[pr] Insulet Announces FDA Clearance of its Omnipod® 5 Automated Insulin Delivery System, First Tubeless System with Smartphone Control",,Healthcare,Medical - Devices,16921755040.0,560895647.83,561M,143176460.95,15971740716.48,10B-100B,10B-100B
ILMN,2022-01-11,news_gap,352.08,373.88,411.86,6.1918,16.9791,10.1583,0.7082,1.6603,8.7433,10.2263,99.5373,2022-01-12,409.14,401.73,-1.8111,347.99,297.49,-15.5077,-27.7691,False,True,pr,,"[pr] Illumina collaborates with Nashville Biosciences to accelerate medicines development || [pr] Agendia Partners with Illumina to Expand Genomic Testing in Breast Cancer Care || [pr] Illumina Partners with Agendia to Expand Genomic Testing in Breast Cancer Care || [pr] Illumina and Boehringer Ingelheim Announce Companion Diagnostic Partnership || [pr] Illumina delivers 2021 results ahead of expectations, strong 2022 guidance and deep pipeline of long-term growth opportunities at 2022 J.P. Morgan Healthcare Conference || [pr] Knight Cancer Institute at Oregon Health & Science University to Offer the Galleri® Multi-Cancer Early Detection Test",Healthcare,Medical - Diagnostics & Research,22044410000.0,1742747698.88,1.7B,313911741.53,62314418000.0,10B-100B,10B-100B
ROKU,2021-12-08,news_gap,216.6,235.955,256.08,8.9358,18.2271,8.5292,1.6143,3.1259,5.5354,5.8309,99.2417,2021-12-09,257.005,235.09,-8.5271,180.41,155.86,-29.5494,-39.1362,True,True,pr,[pr] Roku Original “Zoey’s Extraordinary Christmas” Soars to #1 on The Roku Channel During Opening Weekend,[pr] Roku Opens Amsterdam Office to Support International Growth,Communication Services,Entertainment,18850152164.0,6360653579.28,6.4B,834405335.395,37821415500.0,10B-100B,10B-100B
EPAM,2021-12-08,news_gap,595.0,648.87,700.14,9.0538,17.6706,7.9014,1.0688,2.522,8.471,7.0065,99.9192,2021-12-09,708.0,700.01,-1.1285,556.68,456.04,-20.4902,-34.8645,False,True,pr,,[pr] EPAM and Mars Win 2021 Acquia Engage Award,Technology,Information Technology Services,7918511550.0,2622796554.42,2.6B,202612853.715,36578431323.42,10B-100B,1B-10B
S,2021-12-07,news_gap,45.01,47.43,51.04,5.3766,13.397,7.6112,1.6172,4.6706,3.3247,2.8684,99.0909,2021-12-08,45.1,48.6,7.7605,43.34,43.67,-15.0862,-14.4397,True,True,pr,[pr] SentinelOne Announces Third Quarter Fiscal Year 2022 Financial Results,"[pr] SentinelOne Brings XDR to iOS, Android, and Chrome OS Devices with Singularity Mobile",Technology,Software - Infrastructure,5256782240.0,383057241.6,383M,143556261.17,17046135040.0,10B-100B,1B-10B
VRTX,2021-12-01,news_gap,186.94,195.59,205.0,4.6272,9.6609,4.8111,0.6363,1.3934,7.2725,6.9334,99.4993,2021-12-02,201.82,204.45,1.3031,219.6,245.66,7.122,19.8341,True,False,pr,[pr] Vertex Announces Positive Results From Phase 2 Study of VX-147 in APOL1-Mediated Focal Segmental Glomerulosclerosis,,Healthcare,Biotechnology,119228410000.0,1444172725.0,1.4B,313009076.47,52030110485.0,10B-100B,100B+
PSTG,2021-11-24,news_gap,27.28,29.47,30.95,8.0279,13.4531,5.0221,0.8218,1.5473,9.7681,8.6943,99.5466,2021-11-26,30.49,29.87,-2.0335,34.16,24.95,10.3716,-19.3861,False,True,pr,,[pr] Pure Storage Announces Third Quarter Fiscal 2022 Financial Results,Technology,Computer Hardware,22130968482.0,454962524.0,455M,76254635.595,10227765783.5,10B-100B,10B-100B
MARA,2021-11-08,news_gap,63.82,70.01,75.3,9.6992,17.9881,7.5561,2.9419,5.4611,3.2969,3.2938,96.99,2021-11-09,81.51,76.09,-6.6495,46.64,28.49,-38.0611,-62.1647,True,False,pr,[pr] Marathon Digital Holdings Appoints Adam Swick to Vice President of Strategy,,Financial Services,Financial - Capital Markets,4849760760.0,1258978350.0,1.3B,635307814.5,28631695500.0,10B-100B,1B-10B
UBER,2021-09-21,news_gap,39.79,42.34,44.36,6.4086,11.4853,4.7709,1.1849,1.9088,5.4088,6.017,98.6555,2021-09-22,44.9,44.87,-0.0668,46.0,45.0,3.697,1.4427,True,False,pr,[pr] GetSwift Partners with Uber || [pr] Uber & Dress for Success Announce Partnership To Provide Career Resources To Help Support Women Driving & Delivering On The App,,Technology,Software - Application,155438416000.0,4730181990.2,4.7B,1067073128.225,90299216000.0,10B-100B,100B+
NVAX,2021-08-04,news_gap,188.57,206.17,223.81,9.3334,18.688,8.556,2.9642,5.4899,3.1488,3.4041,98.6278,2021-08-05,229.8,236.2,2.785,258.99,178.27,15.7187,-20.3476,True,False,pr,[pr] Novavax and European Commission Finalize Advance Purchase Agreement for up to 200 million doses of COVID-19 Vaccine,,Healthcare,Biotechnology,1718974236.0,3251892157.0,3.3B,516435025.0,36802868780.0,10B-100B,1B-10B
VIR,2021-02-17,news_gap,67.38,73.04,80.03,8.4001,18.7741,9.5701,2.3221,11.6127,3.6175,1.6167,96.1538,2021-02-18,76.28,69.73,-8.5868,51.75,47.22,-35.3367,-40.9971,True,False,pr,[pr] GSK and Vir Biotechnology Expand Coronavirus Collaboration to Advance New Therapeutics for Influenza and Other Respiratory Viruses,,Healthcare,Biotechnology,1585328546.0,208249904.44,208M,71972672.0,13497217399.19,10B-100B,1B-10B
NVAX,2021-01-29,news_gap,134.01,191.05,220.94,42.564,64.8683,15.6451,2.2988,5.965,18.5158,10.8748,99.8923,2021-02-01,242.52,268.3,10.6301,205.99,181.31,-6.7665,-17.937,False,True,pr,,[pr] Novavax COVID-19 Vaccine Demonstrates 89.3% Efficacy in UK Phase 3 Trial,Healthcare,Biotechnology,1718974236.0,8099969716.0,8.1B,395327828.5,36330931720.0,10B-100B,1B-10B
EXPI,2021-01-20,news_gap,79.71,85.489,92.36,7.25,15.87,8.0373,1.9671,5.2959,3.6856,2.9967,96.3297,2021-01-21,92.36,97.73,5.8142,71.42,51.19,-22.6722,-44.5756,False,True,pr,,[pr] eXp World Holdings Announces a 2-for-1 Stock Split,Real Estate,Real Estate - Services,1029640118.0,408023944.16,408M,114906492.45,14710030717.04,10B-100B,1B-10B
ALNY,2021-01-07,news_gap,126.83,133.62,139.4,5.3536,9.9109,4.3257,1.0634,2.2764,5.0344,4.3537,99.4587,2021-01-08,138.73,146.66,5.7161,165.15,134.68,18.472,-3.3859,True,False,pr,[pr] Alnylam Reports Positive Topline Results from HELIOS-A Phase 3 Study of Vutrisiran in Patients with hATTR Amyloidosis with Polyneuropathy,,Healthcare,Biotechnology,42915520878.0,149534380.0,150M,64898669.0,18611652676.2,10B-100B,10B-100B
CLSK,2021-01-07,news_gap,35.2,38.404,40.39,9.1023,14.7443,5.1713,2.5893,7.6134,3.5154,1.9366,92.8371,2021-01-08,42.39,38.9,-8.2331,34.67,26.93,-14.1619,-33.3251,True,False,pr,"[pr] CleanSpark, Inc. Commences Residential Estate Program with Bay Area Energy Solutions, Inc.",,Technology,Software - Application,3456391157.0,226671991.98,227M,67012662.38,10329860156.07,10B-100B,1B-10B
