Symbol,Description,Price,Price - Currency,Pre-market Change %,Price Change % 1 day,Post-market Change %,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price * Volume (Turnover) 1 day,Price * Volume (Turnover) 1 day - Currency,Price * Volume (Turnover) 1 month,Price * Volume (Turnover) 1 month - Currency,Upcoming earnings date,"Net income growth %, Quarterly QoQ","Revenue growth %, Quarterly QoQ",Industry,Sector
MPWR,"Monolithic Power Systems, Inc.",1204.1,USD,1.019383604771874,2.457412229199629,0.07640561415165459,57684819331,USD,94.4940592971607,452630822.79999995,USD,12116593398,USD,2026-04-30,-4.564883269573802,1.8962907094099646,Semiconductors,Electronic technology
D,"Dominion Energy, Inc.",65.96,USD,0.19859456156432886,0.7638252367858235,-0.09096422073982424,56324118443.99999,USD,22.444535184429014,612061242.8399999,USD,5501523807.16,USD,2026-02-23,32.36842105263158,20.359123316609455,Electric utilities,Utilities
F,Ford Motor Company,14.01,USD,0,1.6690856313497853,-0.004282655246255375,55892550805,USD,,948394369.02,USD,15065858186.1,USD,2026-04-29,-552.1454842664486,-9.189852376617722,Motor vehicles,Consumer durables
AJG,Arthur J. Gallagher & Co.,216.51,USD,0.293080551357781,-0.8517653523835754,0,55664720909,USD,37.66898063573255,446890929.65999997,USD,10025770084.68,USD,2026-04-23,-44.62779611294463,7.796529593534585,Insurance brokers/Services,Finance
ZTS,Zoetis Inc.,128.78,USD,-0.7071024512885022,1.1785040854808297,0,54361606759,USD,21.385632202995783,746804620.94,USD,8987024596.16,USD,2026-04-30,-16.36615811373093,-0.5416666666666667,Pharmaceuticals: major,Health technology
CARR,Carrier Global Corporation,64.14,USD,,1.9389701207883008,0,53611025444,USD,37.561489810260014,279424049.94,USD,7819282257.12,USD,2026-04-23,-86.97788697788698,-13.29987452948557,Industrial machinery,Producer manufacturing
AME,"AMETEK, Inc.",233.51,USD,,0.32653061224489405,0,53468465501,USD,36.48023746289642,342442882.02,USD,5041744532.79,USD,2026-05-05,7.3192861912249345,5.590442138789131,Electrical products,Producer manufacturing
TGT,Target Corporation,116.69,USD,-0.5706380771225977,0.8905412415701204,-0.11997600479904068,52837979511,USD,14.158314931204348,733500970.86,USD,10815040292.21,USD,2026-03-10,-26.31016042780749,0.23402483043116099,Specialty stores,Retail trade
CCJ,Cameco Corporation,121.35,USD,0.05880870368814012,1.949088465092828,0.428512566955097,52836659731.09248,USD,123.09335144153017,580611452.6999999,USD,7861987516.349999,USD,2026-05-01,,98.19065266080497,Other metals/Minerals,Non-energy minerals
CAH,"Cardinal Health, Inc.",224.44,USD,-0.6060333991739963,0.7541748967498685,0,52814325752,USD,32.29956682544937,240741301.64,USD,5620475632.36,USD,2026-04-30,3.7777777777777777,2.527769532409505,Medical distributors,Distribution services
BDX,"Becton, Dickinson and Company",185.39,USD,0.0931659998903861,1.60026305694086,-0.21036733372888852,52788286075,USD,30.281103506852,507999745.52,USD,9830419317.908365,USD,2026-04-30,-22.515212981744423,-10.831918505942276,Medical specialties,Health technology
FER,Ferrovial SE,72.76,USD,0.8524315259921736,1.6769144773616584,0,52258632017.83603,USD,13.270788070248118,82602463.48,USD,1170203227.3200002,USD,2026-02-25,,,Engineering & construction,Industrial services
FIX,"Comfort Systems USA, Inc.",1462.23,USD,2.7127380744364835,6.458588153066576,-0.015729399615656784,51433893823.99999,USD,50.607050647543765,1350572654.97,USD,9488762867.43,USD,2026-04-29,13.439294960821632,7.96003539824453,Engineering & construction,Industrial services
TER,"Teradyne, Inc.",324.85,USD,1.0193099081988057,2.8331750553972923,0.18470063106047896,50857202606,USD,93.267298306058,845755096.25,USD,20658720753.100002,USD,2026-04-28,115.14244132554914,40.67536823494235,Electronic production equipment,Electronic technology
IDXX,"IDEXX Laboratories, Inc.",635.66,USD,-1.204952990978711,0.7816339796743377,0,50758291733.99999,USD,48.598602425113526,191781800.29999998,USD,4779388330.46,USD,2026-05-06,-9.621645242343687,-1.3264099439125836,Medical specialties,Health technology
FNV,Franco-Nevada Corporation,260.4,USD,0.1255098839033547,2.1336680263570633,0,50199155706.87315,USD,54.4662013167016,221554569.6,USD,3007208567.9999995,USD,2026-03-10,13.109322384787331,28.435419174221437,Precious metals,Non-energy minerals
EA,Electronic Arts Inc.,200.4,USD,,0.26015609365619885,-0.029940119760480173,50150844590.99999,USD,75.23934672423503,451930256.40000004,USD,10717046109.6,USD,2026-05-05,-35.76642335766424,3.6235803136830715,Packaged software,Technology services
EXC,Exelon Corporation,47.79,USD,-0.08445945945945767,0.9079391891891886,0,48884037245,USD,17.474130681194925,500179076.73,USD,6814746281.34,USD,2026-05-06,-32.114285714285714,-19.284116331096197,Electric utilities,Utilities
XEL,Xcel Energy Inc.,81.55,USD,0.5691660480079287,0.9032417718386587,-0.07357449417535533,48240067104,USD,23.82482690116568,360650145.09999996,USD,6136399537.099999,USD,2026-04-23,8.206106870229007,-8.995655507283415,Electric utilities,Utilities
ADSK,"Autodesk, Inc.",226.98,USD,,-0.9253601047577498,-0.20266102740328645,48119759094,USD,44.06351917999689,395649972.9,USD,8152267474.259999,USD,2026-02-26,9.584664536741213,5.460750853242321,Packaged software,Technology services
GRMN,Garmin Ltd.,248.9,USD,0.4170141784820684,3.7948290241868197,-0.36159100040177006,47908478647,USD,28.96341463414634,377138009.1,USD,4621166008.400001,USD,2026-05-06,31.63875851250577,19.992873684073814,Telecommunications equipment,Electronic technology
LITE,Lumentum Holdings Inc.,667.77,USD,0.05663583160279618,5.054747970549367,0.2875241475358391,47678780413,USD,204.18603228962817,2864378714.13,USD,55330920704.729996,USD,2026-05-12,1761.904761904762,24.672161858373936,Electrical products,Producer manufacturing
CIEN,Ciena Corporation,334.95,USD,-0.8196978738105001,5.1945604723469625,0.3134796238244548,47383186046,USD,394.33717918530726,846642396.6,USD,24609524108.399998,USD,2026-03-05,-61.26063449153216,10.874252184502843,Telecommunications equipment,Electronic technology
ETR,Entergy Corporation,104.02,USD,,0.6677634762411668,0,47120001391,USD,26.587261016256008,283103328.47999996,USD,4525352860.84,USD,2026-04-29,-65.56132091680699,-22.3785610722297,Electric utilities,Utilities
NDAQ,"Nasdaq, Inc.",81.87,USD,0.4176391106743686,0.5650411497359145,-0.08550140466594282,46538499369,USD,26.47287072366294,282450599.43,USD,8329153828.320001,USD,2026-04-22,22.69503546099291,6.230847803881511,Investment banks/Brokers,Finance
COHR,Coherent Corp.,248.18,USD,-0.206469373709562,6.753269098417075,0.6114916592795501,46529245972,USD,245.62549485352338,1560026223.88,USD,23089245873.14,USD,2026-05-13,-35.181069940666845,6.5924149697289325,Semiconductors,Electronic technology
CRWV,"CoreWeave, Inc.",89.25,USD,-3.26333127444925,-8.122297714638666,-1.5126050420168002,46521855784,USD,,4138084461,USD,29249881704.75,USD,2026-02-26,62.09274067240602,12.523870618772614,Packaged software,Technology services
EW,Edwards Lifesciences Corporation,79.78,USD,-0.6969082615306603,1.0897110998479465,0,46296332317.99999,USD,43.06147784314784,377835766.38,USD,6331250648.6,USD,2026-04-29,-68.88433981576254,1.0623913463395789,Medical specialties,Health technology
UI,Ubiquiti Inc.,750.32,USD,-0.5551381584439449,4.393800261568862,-4.0409425311867,45409962532.99999,USD,51.12913117546849,107052656.32000001,USD,1391401661.52,USD,2026-05-08,12.379495468452346,11.051646762690915,Telecommunications equipment,Electronic technology
COIN,"Coinbase Global, Inc. - 3",171.35,USD,-0.5664698083644677,3.26021453537423,-0.1517362124306921,45249232572.850006,USD,39.0345581702622,2346153843.5499997,USD,39229491343.2,USD,2026-05-07,-254.13938670957478,-51.92656439507696,Investment banks/Brokers,Finance
ROK,"Rockwell Automation, Inc.",398.79,USD,-0.22509990388992523,0.8624614295108567,0,44807208909.00001,USD,45.62866852023478,343275241.68,USD,8100839009.34,USD,2026-05-05,118.70503597122301,-9.071274298056156,Electrical products,Producer manufacturing
ALNY,"Alnylam Pharmaceuticals, Inc.",336.19,USD,-1.2788402039072493,-0.9370303798214359,0,44586573232.00001,USD,148.9477648309778,462357064.15,USD,8186626229.91,USD,2026-04-30,-25.754329228465373,-12.168922024041134,Pharmaceuticals: major,Health technology
RBLX,Roblox Corporation,62,USD,-1.3035381750465491,-3.786468032278085,-0.32241935483870887,43939744662.99999,USD,,1099852348,USD,13343277982,USD,2026-05-13,-23.61809831550781,4.07275128967393,Packaged software,Technology services
CBRE,CBRE Group Inc,147.01,USD,-1.1063744218781402,-1.4612239426235047,0,43391259657,USD,38.1745001298364,310826183.2,USD,7420316078.07,USD,2026-04-23,14.600550964187327,13.365178397348412,Real estate development,Finance
AMP,"Ameriprise Financial, Inc.",471.69,USD,,-0.15663696208962366,0,43008223136,USD,12.975912762164661,253847048.85,USD,5553392215.86,USD,2026-04-27,10.526315789473683,3.5699630693475584,Investment banks/Brokers,Finance
PEG,Public Service Enterprise Group Incorporated,85.57,USD,,-0.12838468720823254,0,42712604306,USD,20.562297248588248,227897126.30999997,USD,3115123224.45,USD,2026-02-26,6.3247863247863245,24.10575427682737,Electric utilities,Utilities
MCHP,Microchip Technology Incorporated,77.73,USD,-1.0756868843960579,0.7387247278382678,0.14833397658560482,42062459334.99999,USD,,547442518.2900001,USD,11515668563.460001,USD,2026-05-11,50.35971223021583,3.998596983514556,Semiconductors,Electronic technology
KEYS,Keysight Technologies Inc.,243.54,USD,,1.6698672455539785,0,41771434419,USD,49.85873971256603,403008530.76,USD,4001099420.3399997,USD,2026-02-23,19.895287958115183,4.955621301775148,Electronic equipment/Instruments,Electronic technology
HEI.A,Heico Corporation,261.61,USD,2.2867025365103726,0.5418908531898636,0,41436530716.00001,USD,53.347335793959914,94401968.5,USD,933394133.24,USD,2026-02-25,6.177364512436492,5.386936635090376,Aerospace & defense,Electronic technology
HEI,Heico Corporation,351.66,USD,0.28902569438423076,1.6387756871585928,0,41436530716,USD,71.71027141662759,256066503.9,USD,2367035064.78,USD,2026-02-25,6.177364512436492,5.386936635090376,Aerospace & defense,Electronic technology
BE,Bloom Energy Corporation,147.55,USD,-2.012578616352194,-7.201257861635213,0.2678414096916221,41394890389,USD,,1501949517.9,USD,24846453399.95,USD,2026-05-06,,49.828724896348696,Electronic production equipment,Electronic technology
MLM,"Martin Marietta Materials, Inc.",685.94,USD,,1.5605567071365232,0.05394057789309427,41370445015,USD,36.490052133205666,559386813.76,USD,5824153972.22,USD,2026-05-05,-32.608695652173914,-16.901408450704224,Construction materials,Non-energy minerals
ALC,Alcon Inc.,82.63,USD,-0.360490266762794,-0.7089641913001723,0.036306426237445406,41290211224.957214,USD,36.42595559392557,213700267.53,USD,2443835959.5,USD,2026-03-03,29.811695324845793,-2.931339031925038,Medical specialties,Health technology
NUE,Nucor Corporation,180.01,USD,0.5609864474561317,-0.016662963785826004,-1.8110104994166942,41196845739.99999,USD,23.881606877520696,373258295.41999996,USD,4757970497.01,USD,2026-04-16,-37.52066115702479,-9.787583616946367,Steel,Non-energy minerals
DDOG,"Datadog, Inc.",115.66,USD,-1.326699834162516,-4.096185737976781,0.1779353276845897,40791299515,USD,390.4794058068872,526147286.76,USD,11977141691.039999,USD,2026-04-30,37.426589936550094,7.626367496903407,Packaged software,Technology services
PCG,Pacific Gas & Electric Co.,18.36,USD,0.49723756906077266,1.436464088397779,0.09640522875817746,40354694144.00001,USD,15.75559941645928,314864581.32,USD,5941020067.559999,USD,2026-04-23,-21.176470588235293,8.863999999999999,Electric utilities,Utilities
KGC,Kinross Gold Corporation,33.45,USD,0.4783258594917686,0,-0.07772795216742406,40133311633.38361,USD,16.819913087561805,621296921.5500001,USD,6195356251.8,USD,2026-04-29,59.15229253798003,15.277276625058159,Precious metals,Non-energy minerals
VMC,Vulcan Materials Company (Holding Company),305.29,USD,,0.8056793792306415,0,39864886334,USD,37.632977084180816,498082466.74,USD,5910073696.360001,USD,2026-05-06,-32.78207522005868,-16.535020728780275,Construction materials,Non-energy minerals
ED,"Consolidated Edison, Inc.",109.81,USD,1.34024303073624,-1.8852751965689771,0,39668580123,USD,19.425771299179168,382729687.61,USD,3378771013.07,USD,2026-04-30,-56.83139534883721,-11.810154525386315,Electric utilities,Utilities
EBAY,eBay Inc.,88.07,USD,-0.17699115044248456,3.9174041297935025,0,39455359863,USD,20.27814234072437,763151209.5999999,USD,9042290013.75,USD,2026-05-06,-16.455696202531644,4.044630404463041,Internet retail,Retail trade
GEHC,GE HealthCare Technologies Inc.,84.23,USD,-0.6625707746054829,1.469702445488494,0.695120503383588,38387806036,USD,18.492985267964958,441270020.1,USD,4724461458.070001,USD,2026-05-06,32.062780269058294,10.79136690647482,Medical specialties,Health technology
RKLB,Rocket Lab Corporation,70.86,USD,-1.3972316531731432,-7.469313136589187,-0.014112334180080606,37850316526,USD,,1293395817.24,USD,17759580222.66,USD,2026-02-26,72.51031409040263,7.323284751346039,Aerospace & defense,Electronic technology
RMD,ResMed Inc.,259.12,USD,-0.09364391899801361,1.1042178781848624,0,37748187790,USD,25.61309517925806,188598419.04,USD,4857517416.96,USD,2026-04-23,12.640588059770009,6.530935577149139,Medical specialties,Health technology
MSTR,Strategy Inc,131.05,USD,0.981073773657791,1.235998455001949,-0.038153376573835454,37657677180,USD,,2309689545.55,USD,51758748696.3,USD,2026-05-04,-546.5545718816068,-4.430768274393702,Internet software/Services,Technology services
IR,Ingersoll Rand Inc.,95.6,USD,-1.2474012474012501,-0.6237006237006326,0.167364016736413,37438681299.00001,USD,65.69995189334065,353372972,USD,8192940936.4,USD,2026-05-06,9.012699713232294,6.966751918158555,Industrial machinery,Producer manufacturing
WEC,"WEC Energy Group, Inc.",114.34,USD,,0.10506040973560195,0,37194143409.99999,USD,23.658183322987792,230485885.96,USD,4537103015.02,USD,2026-05-04,16.678939617083945,20.584600760456272,Electric utilities,Utilities
TRI,Thomson Reuters Corp,83.2,USD,-0.6458431188351306,-2.301550023485197,-1.1057692307692328,37010895205.15133,USD,24.491291876849,193595916.8,USD,4662351616,USD,2026-05-05,-19.401969749050625,15.77077720557073,Internet software/Services,Technology services
TTWO,"Take-Two Interactive Software, Inc.",199.72,USD,-0.9087748919898756,-0.8193871976957867,0.19026637292208864,36983240213,USD,,373997469.48,USD,10112564760.92,USD,2026-05-14,30.61986557132188,-4.216935392941707,Packaged software,Technology services
EME,"EMCOR Group, Inc.",812.79,USD,0.6222388152572957,1.1498973305954836,-0.16645135889958992,36385243594,USD,32.68758998447642,299331862.83,USD,4345197285.33,USD,2026-02-26,-2.246160974318242,-0.06669919152495121,Engineering & construction,Industrial services
WDAY,"Workday, Inc.",137.81,USD,-0.6927581774032273,-1.5783459505784945,-0.2612292286481487,36244029358,USD,57.862031322164846,554127946.36,USD,10378375735.48,USD,2026-02-24,10.526315789473683,3.8034188034188032,Information technology services,Technology services
ROP,"Roper Technologies, Inc.",335.79,USD,,1.1415662650602472,-0.10125375979035463,36143572963,USD,23.65367953170237,833672213.0100001,USD,10757936260.890001,USD,2026-04-28,7.503136762860728,2.037174721189591,Packaged software,Technology services
OTIS,Otis Worldwide Corporation,92.67,USD,-0.08598452278591197,-0.39767841788478564,0,36022755331,USD,26.412997007268064,397775688.63,USD,5696978973.93,USD,2026-04-29,0,2.872628726287263,Engineering & construction,Industrial services
AMRZ,Amrize Ltd,65.13,USD,0.813516896120144,1.892991239048801,0.568094580070635,35999691680.99999,USD,30.400485436893202,238948553.21999997,USD,4039548155.37,USD,2026-05-07,-45.321100917431195,-22.74829931972789,Construction materials,Non-energy minerals
PRU,"Prudential Financial, Inc.",103.44,USD,,0.7107389738097596,0.22235112142305102,35997120850,USD,10.339657343915555,338265764.15999997,USD,4249068392.16,USD,2026-05-05,-36.75751222921034,-12.287567084078713,Life/Health insurance,Finance
STT,State Street Corporation,127.94,USD,,0.054743098459367465,0,35660487925,USD,13.600365681240765,150120829.85999998,USD,3307498483,USD,2026-04-10,-13.13953488372093,-2.4230278739296773,Investment banks/Brokers,Finance
INSM,Insmed Incorporated,164.91,USD,-1.6832298136646013,2.4285714285714266,0,35546663817,USD,,682434354.93,USD,5778844822.559999,USD,2026-04-30,11.225308833822945,85.35850276095603,Pharmaceuticals: major,Health technology
CPRT,"Copart, Inc.",36.48,USD,-8.632138114209829,-3.1075697211155426,0.41118421052633136,35313285260,USD,22.881515398607537,931157070.7199999,USD,5699423579.5199995,USD,2026-05-20,-13.123646938179007,-2.887890357826204,Specialty stores,Retail trade
A,"Agilent Technologies, Inc.",122.9,USD,-2.5553268956783346,-2.7228114611366134,0,34760990974,USD,26.895721632563742,521463716.8,USD,3727184121.4,USD,2026-02-25,29.166666666666668,7.077100115074798,Medical specialties,Health technology
NRG,"NRG Energy, Inc.",179.18,USD,0.5656819610308035,2.3827209873721595,0.4576403616475015,34337947057.999992,USD,26.185187350207517,391534639.46000004,USD,5495290592.26,USD,2026-02-24,,12.615156017830609,Electric utilities,Utilities
CPNG,"Coupang, Inc.",18.75,USD,0.05420054200542853,1.6260162601626056,0,34249640107.999996,USD,88.73639375295788,360318543.75,USD,7333071468.75,USD,2026-02-26,196.8750000000022,8.716564992961745,Internet retail,Retail trade
AXON,"Axon Enterprise, Inc.",433.91,USD,-1.6118063112078376,-1.6344758795792482,0.0023046253831418735,34240041917.000004,USD,137.35675846786958,281259594.18,USD,7374588566.240001,USD,2026-02-24,-106.05255143007449,6.297772153564943,Aerospace & defense,Electronic technology
CLS,"Celestica, Inc.",292.69,USD,-0.8032128514056139,0.4668245632101101,0.10591410707574646,33670067521.738712,USD,40.266107116952234,537345473.34,USD,12136604221.01,USD,2026-04-29,2.5746220652273952,17.50796329644266,Electronic components,Electronic technology
ESLT,Elbit Systems Ltd.,724.73,USD,1.189905656502041,-0.7640590981911691,0.310460447339009,33669874167.77327,USD,68.72143840186256,154747248.52,USD,1338922730.94,USD,2026-03-17,1.7647931896209814,-6.588014011618464,Aerospace & defense,Electronic technology
PAYX,"Paychex, Inc.",91.24,USD,0.054147714966425335,-1.1912497292614344,-0.3288031565102994,32752188253,USD,20.677620396600567,484715237.2,USD,5669347307.32,USD,2026-04-01,3.0224075039082856,1.1428571428571428,Data processing services,Technology services
CHTR,"Charter Communications, Inc.",230.16,USD,-0.5763582966226101,-0.5960093288416669,-0.060827250608266575,32712997383,USD,6.3461602091122655,362807882.64,USD,7113773541.84,USD,2026-04-24,17.150395778364118,-0.5193095377413692,Cable/Satellite TV,Consumer services
WAT,Waters Corporation,333.33,USD,,1.4209213168623984,0,32696182033,USD,30.95963442498096,451849481.46,USD,8693049068.64,USD,2026-05-12,51.22848720479711,16.56171434215083,Medical specialties,Health technology
SYM,Symbotic Inc.,53.795,USD,-1.3721289151157592,-2.324103495233774,-0.10223998512872892,32393830419,USD,,84575638.28,USD,1876048067.285,USD,2026-05-12,,1.8639937780637943,Industrial machinery,Producer manufacturing
