ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
ICHR,2026-02-10,earnings,2026-02-09,AMC,False,34.11,42.22,45.27,23.776,32.7177,7.2241,2.3206,4.441,10.2458,7.3672,100.0,2026-02-11,46.0,47.59,3.4565,41.43,64.01,-12.9439,34.503,Technology,Semiconductors,2546501984.0,258039679.05,258M,29245368.82,1573146081.0,1B-10B,1B-10B
BILL,2026-02-06,earnings,2026-02-05,AMC,False,35.68,41.14,48.94,15.3027,37.1637,18.9596,1.8997,3.3869,8.0555,10.9728,99.6114,2026-02-09,48.02,50.76,5.706,41.21,34.71,-18.814,-31.6194,Technology,Software - Application,4400770619.0,1147991795.38,1.1B,144594088.5,4843123933.599999,1B-10B,1B-10B
FORM,2026-02-05,earnings,2026-02-04,AMC,False,71.57,77.75,83.87,8.6349,17.186,7.8714,1.8782,3.1086,4.5975,5.5285,99.7281,2026-02-06,85.34,90.29,5.8003,91.03,121.07,0.8196,34.0902,Technology,Semiconductors,10291588207.0,322153057.0,322M,110331296.8,6538066224.42,1B-10B,10B-100B
DVA,2026-02-03,earnings,2026-02-02,AMC,True,111.19,128.0,134.73,15.1183,21.171,5.2578,0.4559,1.5797,33.1631,13.4016,100.0,2026-02-04,136.06,142.06,4.4098,150.76,149.7,6.1242,5.378,Healthcare,Medical - Care Facilities,12874668000.0,648005895.99,648M,100652263.14,8649666000.0,1B-10B,10B-100B
PLAB,2025-12-10,earnings,2025-12-10,BMO,False,25.69,32.18,37.35,25.2627,45.3873,16.0659,1.5311,3.1681,16.4997,14.3265,100.0,2025-12-11,37.45,39.67,5.9279,33.39,37.3,-15.8306,-5.9743,Technology,Semiconductors,3065073472.0,578357728.2,578M,13084224.75,2202395040.0,1B-10B,1B-10B
KSS,2025-11-25,earnings,2025-11-25,BMO,False,15.73,19.49,22.42,23.9034,42.5302,15.0334,1.3174,3.6273,18.1444,11.725,99.925,2025-11-26,22.32,24.1,7.9749,20.87,16.9,-13.4025,-29.8755,Consumer Cyclical,Department Stores,1660399976.0,796514174.16,797M,57546278.42,2516712260.0,1B-10B,1B-10B
SYM,2025-11-25,earnings,2025-11-24,AMC,False,55.46,73.47,77.29,32.4739,39.3617,5.1994,2.7538,5.265,11.7923,7.4761,99.9156,2025-11-26,78.84,87.3,10.7306,59.82,56.2,-31.4777,-35.6243,Industrials,Industrial - Machinery,32931889629.0,787005425.0,787M,133547564.9,8924775153.91,1B-10B,10B-100B
PACS,2025-11-20,earnings,2025-11-19,AMC,False,16.83,25.69,26.14,52.6441,55.3179,1.7517,3.6266,8.9736,14.5163,6.1645,100.0,2025-11-21,25.54,27.5,7.6742,37.24,35.03,35.4182,27.3818,Financial Services,Financial - Conglomerates,6490749894.0,349295906.84,349M,8339514.595,4108293622.8,1B-10B,1B-10B
FROG,2025-11-07,earnings,2025-11-06,AMC,False,47.26,56.41,60.0,19.361,26.9573,6.3641,0.9546,2.2193,20.281,12.1466,99.8452,2025-11-10,60.58,64.32,6.1737,68.73,57.79,6.8563,-10.1524,Technology,Software - Application,8181656000.0,465816000.0,466M,32736049.77,7269420000.0,1B-10B,1B-10B
OS,2025-11-07,earnings,2025-11-06,AMC,False,19.08,20.33,22.74,6.5514,19.1824,11.8544,0.9556,3.0795,6.8558,6.229,100.0,2025-11-10,22.77,23.74,4.26,18.36,23.63,-22.6622,-0.4634,Technology,Software - Application,5965384208.0,142569657.96,143M,25143994.605,2269535001.0,1B-10B,1B-10B
TXG,2025-11-07,earnings,2025-11-06,AMC,False,13.0,14.31,15.25,10.0769,17.3077,6.5688,1.1278,3.9212,8.9352,4.4139,99.8707,2025-11-10,15.71,17.08,8.7206,17.53,19.8,2.6347,15.9251,Healthcare,Medical - Healthcare Information Services,2655923453.0,119403230.0,119M,31543719.59,1967111728.25,1B-10B,1B-10B
APPN,2025-11-06,earnings,2025-11-06,BMO,False,29.33,32.01,38.36,9.1374,30.7876,19.8376,0.6991,2.3333,13.0707,13.1948,99.6706,2025-11-07,38.06,40.29,5.8592,43.05,33.8,6.8503,-16.1082,Technology,Software - Infrastructure,1965126271.0,136464165.6,136M,17940039.73,2837988839.0,1B-10B,1B-10B
FSLY,2025-11-06,earnings,2025-11-05,AMC,False,8.07,9.7,10.97,20.1983,35.9356,13.0928,1.2472,3.3925,16.1947,10.5925,99.8161,2025-11-07,10.7,11.56,8.0374,10.88,9.31,-5.8824,-19.4637,Technology,Software - Application,3313794055.0,241050392.0,241M,18540319.72,1716805000.0,1B-10B,1B-10B
QTWO,2025-11-06,earnings,2025-11-05,AMC,False,61.12,66.68,70.17,9.0969,14.8069,5.234,0.8323,2.2863,10.9297,6.4765,100.0,2025-11-07,69.13,71.99,4.1371,73.9,70.52,2.6531,-2.042,Technology,Software - Application,3291830483.0,262941024.0,263M,56300597.23,4392670068.0,1B-10B,1B-10B
QLYS,2025-11-05,earnings,2025-11-04,AMC,False,121.21,141.46,146.13,16.7065,20.5594,3.3013,0.5062,1.5112,33.0049,13.6048,99.9696,2025-11-06,142.42,147.02,3.2299,149.76,133.36,1.8637,-9.2913,Technology,Software - Infrastructure,3437732271.0,209443160.58,209M,40236159.705,5146261232.91,1B-10B,1B-10B
ESTA,2025-11-05,earnings,2025-11-05,BMO,False,49.4,53.91,60.51,9.1296,22.4899,12.2426,0.7966,3.7632,11.4606,5.9762,99.8364,2025-11-06,61.45,64.91,5.6306,71.18,72.92,9.6595,12.3402,Healthcare,Medical - Devices,2032844131.0,144603106.89,145M,17350367.68,1778077455.03,1B-10B,1B-10B
UFPT,2025-11-04,earnings,2025-11-03,AMC,False,199.05,208.26,223.04,4.627,12.0522,7.0969,0.683,2.0575,6.7745,5.8576,99.6736,2025-11-05,222.82,234.49,5.2374,217.14,249.49,-7.399,6.3969,Healthcare,Medical - Devices,1706691153.0,108283020.48,108M,17632589.27,1720374432.0,1B-10B,1B-10B
GT,2025-11-04,earnings,2025-11-03,AMC,False,6.89,7.35,7.43,6.6763,7.8374,1.0884,0.8025,1.6745,8.3196,4.6805,99.6736,2025-11-05,7.38,8.04,8.9431,8.58,9.09,6.7164,13.0597,Consumer Cyclical,Auto - Parts,2109640651.0,170092761.0,170M,51467062.185,2135669028.33,1B-10B,1B-10B
GTX,2025-10-23,earnings,2025-10-23,BMO,False,12.51,14.85,14.93,18.705,19.3445,0.5387,0.491,1.4435,38.0969,13.4012,99.9439,2025-10-24,15.14,16.99,12.2193,16.23,17.43,-4.4732,2.5898,Consumer Cyclical,Auto - Parts,5535178730.0,118253065.0,118M,28093946.945,2794731770.0,1B-10B,1B-10B
VICR,2025-10-22,earnings,2025-10-21,AMC,False,65.8,79.73,85.76,21.1702,30.3343,7.563,1.5193,3.5153,13.9344,8.6293,99.9245,2025-10-23,84.36,92.98,10.2181,84.37,108.97,-9.2601,17.1972,Technology,"Hardware, Equipment & Parts",13193440287.0,290617313.28,291M,15216375.645,3867874881.28,1B-10B,10B-100B
PL,2025-09-08,earnings,2025-09-08,BMO,True,6.53,7.71,9.66,18.0704,47.9326,25.2918,3.2507,3.6095,5.5589,13.2797,99.9087,2025-09-09,8.64,9.02,4.3981,15.6,12.46,72.949,38.1375,Industrials,Aerospace & Defense,13125605400.0,620547774.0,621M,39715691.44,3116847300.0,1B-10B,10B-100B
M,2025-09-03,earnings,2025-09-03,BMO,False,13.49,15.43,16.28,14.381,20.682,5.5087,1.2683,2.6635,11.3391,7.7649,99.8477,2025-09-04,16.37,17.24,5.3146,18.21,19.94,5.6265,15.6613,Consumer Cyclical,Department Stores,4884862961.0,790127008.0,790M,77615458.24,4294037203.72,1B-10B,1B-10B
LIF,2025-08-12,earnings,2025-08-11,AMC,False,73.74,80.51,83.55,9.1809,13.3035,3.7759,1.3332,2.0427,6.8862,6.5126,100.0,2025-08-13,84.31,88.94,5.4916,100.24,103.2,12.7052,16.0333,Technology,Software - Application,3815047777.0,181476866.25,181M,50808538.34,6741492676.65,1B-10B,1B-10B
