ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
TECH,2021-02-02,earnings,2021-02-02,BMO,False,340.07,357.95,376.76,5.2577,10.789,5.2549,0.9932,2.5233,5.294,4.2757,99.9641,2021-02-03,379.04,368.41,-2.8045,356.21,399.06,-3.3115,8.3195,Healthcare,Biotechnology,8584592011.0,786127824.48,786M,227959098.72,58988842626.76,10B-100B,1B-10B
ZS,2020-12-03,earnings,2020-12-02,AMC,False,146.79,163.45,185.61,11.3495,26.4459,13.5577,1.5155,3.1316,7.4888,8.445,99.5614,2020-12-04,181.73,180.75,-0.5393,184.42,216.78,2.0304,19.9336,Technology,Software - Infrastructure,23634630000.0,2855207076.3,2.9B,290407015.085,29844362383.83,10B-100B,10B-100B
ROKU,2020-11-06,earnings,2020-11-05,AMC,False,225.06,235.99,253.36,4.8565,12.5744,7.3605,1.6062,4.0933,3.0236,3.0719,97.0588,2020-11-09,231.559,221.91,-4.167,306.23,403.13,37.9974,81.6637,Communication Services,Entertainment,18850152164.0,4187265265.04,4.2B,913378443.96,37419688500.0,10B-100B,10B-100B
PODD,2020-11-05,earnings,2020-11-04,AMC,False,231.43,240.92,255.68,4.1006,10.4783,6.1265,0.9513,2.4717,4.3105,4.2393,99.3771,2020-11-06,252.81,257.01,1.6613,245.65,265.75,-4.4201,3.4006,Healthcare,Medical - Devices,16921755040.0,215420115.84,215M,65226240.805,17709591336.96,10B-100B,10B-100B
TECH,2020-11-05,earnings,2020-11-05,BMO,False,267.16,280.0,304.6,4.8061,14.0141,8.7857,0.6883,1.6688,6.9829,8.3975,99.9634,2020-11-06,295.12,302.47,2.4905,308.85,329.52,2.1093,8.943,Healthcare,Biotechnology,8584592011.0,619484514.4,619M,146079621.6,47690841554.600006,10B-100B,1B-10B
SMCI,2020-11-04,earnings,2020-11-03,AMC,False,23.21,26.87,28.38,15.7691,22.2749,5.6197,1.4703,2.8683,10.7251,7.7658,100.0,2020-11-05,28.47,28.69,0.7727,30.95,32.19,7.8773,12.1994,Technology,Computer Hardware,19720496220.0,339160298.4,339M,46241974.2,16999307820.0,10B-100B,10B-100B
ALGN,2020-10-22,earnings,2020-10-21,AMC,False,335.81,424.32,453.23,26.3572,34.9662,6.8133,0.9642,2.0043,27.3357,17.4455,100.0,2020-10-23,451.34,469.56,4.0369,476.58,525.0,1.495,11.8068,Healthcare,Medical - Devices,12477937951.0,2320537600.0,2.3B,184864746.3,32459471463.0,10B-100B,10B-100B
AVTR,2020-07-30,earnings,2020-07-29,AMC,False,19.64,20.5,22.1,4.3788,12.5255,7.8049,1.4217,2.823,3.0799,4.4369,97.6898,2020-07-31,22.04,22.08,0.1815,22.57,22.49,2.2192,1.8569,Healthcare,Medical - Instruments & Supplies,5578111634.0,209024010.0,209M,85620472.0,15088894384.2,10B-100B,1B-10B
ENTG,2020-07-23,earnings,2020-07-23,BMO,False,62.63,65.29,69.65,4.2472,11.2087,6.6779,1.3236,2.5082,3.2087,4.4688,99.209,2020-07-24,67.44,67.84,0.5931,69.3,66.91,2.1521,-1.3709,Technology,Semiconductors,22130713000.0,299826394.7,300M,55954895.49,10607694860.7,10B-100B,10B-100B
ZS,2020-05-29,earnings,2020-05-28,AMC,False,75.8,87.08,98.09,14.8813,29.4063,12.6435,3.1152,4.3838,4.7771,6.7079,99.6383,2020-06-01,96.8,109.98,13.6157,109.5,129.29,-0.4364,17.5577,Technology,Software - Infrastructure,23634630000.0,2237347659.79,2.2B,155919537.77,15771960057.27,10B-100B,10B-100B
