timestamp,underlying_close,expiry,right,strike,option_bid,option_ask,option_mid,option_last,option_volume,seconds_to_expiry,iv_from_mid,model_price_from_mid_iv,risk_free_rate,dividend_yield,model_price_from_prev_iv,source_flags
2026-05-15 13:30:00+00:00,14.0221,20260618,C,15.0,2.0,2.4,2.2,2.3,3.0,2961000.0,1.5006448772568621,2.200000000000002,0.045,0.0,,quote_mid;trade_last;iv_solved
2026-05-15 13:30:00+00:00,14.0221,20260618,C,20.0,0.8,1.3,1.05,1.3,10.0,2961000.0,1.5537087583151221,1.0499999999999998,0.045,0.0,,quote_mid;trade_last;iv_solved
2026-05-15 13:34:00+00:00,13.985,20260618,C,20.0,0.85,1.1,0.9750000000000001,1.0,0.0,2960760.0,1.5112395069488844,0.9750000000000014,0.045,0.0,0.9839348125663454,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:10+00:00,14.0199,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960750.0,1.4867537373737463,2.175,0.045,0.0,2.1936789221179254,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:10+00:00,14.0199,20260618,C,20.0,0.9,1.1,1.0,1.0,0.0,2960750.0,1.521004132005476,0.9999999999999996,0.045,0.0,0.985407524476984,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:20+00:00,14.085,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960740.0,1.4663431888522247,2.1750000000000016,0.045,0.0,2.2099783066381224,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:20+00:00,14.085,20260618,C,20.0,0.9,1.1,1.0,1.0,0.0,2960740.0,1.5079201956130333,0.9999999999999996,0.045,0.0,1.019734571689097,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:30+00:00,14.145,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960730.0,1.447534960977948,2.175,0.045,0.0,2.2073543503174706,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:30+00:00,14.145,20260618,C,20.0,0.9,1.1,1.0,1.0,0.0,2960730.0,1.4959038201734232,1.0000000000000004,0.045,0.0,1.0182116100350718,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:40+00:00,14.16,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960720.0,1.4428348630046952,2.1750000000000016,0.045,0.0,2.183094109973341,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:40+00:00,14.16,20260618,C,20.0,0.9,1.1,1.0,1.0,0.0,2960720.0,1.4929079076256837,1.0,0.045,0.0,1.0045393157959075,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:50+00:00,14.1498,20260618,C,15.0,2.0,2.45,2.225,2.5,0.0,2960710.0,1.475096160661078,2.2249999999999988,0.045,0.0,2.169491786284123,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:50+00:00,14.1498,20260618,C,20.0,0.9,1.1,1.0,1.0,0.0,2960710.0,1.4949491511975466,0.9999999999999991,0.045,0.0,0.9969124155242053,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:00+00:00,14.04,20260618,C,15.0,2.0,2.45,2.225,2.5,0.0,2960700.0,1.509725883689781,2.2249999999999996,0.045,0.0,2.165825965438157,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:00+00:00,14.04,20260618,C,20.0,0.9,1.1,1.0,0.95,20.0,2960700.0,1.5169714019184886,0.9999999999999991,0.045,0.0,0.9671044461045133,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:10+00:00,14.1236,20260618,C,15.0,2.0,2.45,2.225,2.2,2.0,2960690.0,1.483362588531656,2.2249999999999996,0.045,0.0,2.2702535449671792,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:10+00:00,14.1236,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960690.0,1.5001962160013607,1.0,0.045,0.0,1.0253985618813424,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:20+00:00,14.2,20260618,C,15.0,2.0,2.45,2.225,2.2,0.0,2960680.0,1.4592754757248971,2.2249999999999988,0.045,0.0,2.2665424792372093,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:35:20+00:00,14.2,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960680.0,1.4849342836690558,1.0000000000000018,0.045,0.0,1.0232485886657656,quote_mid;trade_last;iv_solved;prev_iv_model
