month,ticker,window_start,window_end,z_win,ret_2w_pct,mcap_at_start,turnover_min,turnover_median,turnover_thresh,sigma_d_pct,end_vs_high,up_day_ratio,max_day_contrib,run_days,sector,industry,mcap_bucket,market_cap_now,inst_pct,float_pct
2025-08,UI,2025-08-22,2025-09-05,4.173,47.746,30879523784.0,79778317.0,140582176.0,21031184.0,2.958,1.0,0.8,0.685,1,Technology,Communication Equipment,10B-100B,44701262297.0,4.76,6.96
2025-08,GH,2025-08-01,2025-08-14,4.172,47.291,5492288286.0,100197211.0,135486895.0,21031184.0,2.935,0.995,0.9,0.316,1,Healthcare,Medical - Diagnostics & Research,1B-10B,12823737327.0,106.07,96.41
2025-08,CYTK,2025-08-28,2025-09-11,4.17,40.946,4647556478.0,80745583.0,123509711.0,21031184.0,2.603,0.983,0.5,0.99,1,Healthcare,Biotechnology,1B-10B,9277692397.0,119.0,91.23
2025-08,MIRM,2025-08-06,2025-08-19,4.077,25.694,3255787867.0,32647985.0,67839747.0,21031184.0,1.774,0.941,0.6,0.497,1,Healthcare,Biotechnology,1B-10B,6474377184.0,114.54,86.03
2025-08,RDNT,2025-08-11,2025-08-22,4.015,31.372,4852833809.0,42469590.0,64753038.0,21031184.0,2.149,0.986,0.7,0.55,1,Healthcare,Medical - Diagnostics & Research,1B-10B,4375377579.0,100.65,84.24
2025-07,CELC,2025-07-28,2025-08-08,11.64,233.188,1778306334.0,28721449.0,62474496.0,21031184.0,3.27,0.956,0.8,0.817,1,Healthcare,Biotechnology,1B-10B,6073020055.0,95.93,61.34
2025-07,OPEN,2025-07-08,2025-07-21,7.289,413.107,705994301.0,49717982.0,145657292.0,21031184.0,7.095,0.646,0.9,0.22,8,Real Estate,Real Estate - Services,300M-1B,4678972886.0,49.86,98.35
2025-07,EBAY,2025-07-31,2025-08-13,6.774,29.925,40737000924.0,437644517.0,595633608.0,21031184.0,1.222,0.998,0.8,0.642,1,Consumer Cyclical,Specialty Retail,10B-100B,48009721088.0,95.76,89.81
2025-07,COUR,2025-07-24,2025-08-06,5.557,41.741,1537244083.0,33338387.0,55158422.0,21031184.0,1.985,0.937,0.6,0.886,2,Consumer Defensive,Education & Training Services,1B-10B,958238052.0,70.03,51.42
2025-07,IDXX,2025-07-22,2025-08-04,5.334,31.085,41965756623.0,264411444.0,405275638.0,21031184.0,1.605,0.992,0.8,0.897,1,Healthcare,Medical - Diagnostics & Research,10B-100B,41965756623.0,98.3,99.62
2025-07,ATEC,2025-07-31,2025-08-13,5.274,47.251,1627090860.0,26131557.0,50497959.0,21031184.0,2.32,0.986,0.7,0.681,2,Healthcare,Medical - Devices,1B-10B,1074987251.0,77.82,79.02
2025-07,TLN,2025-07-18,2025-07-31,5.012,43.019,14918161319.0,264094718.0,466359635.0,21031184.0,2.258,0.992,0.8,0.612,2,Utilities,Independent Power Producers,10B-100B,17406261681.0,109.0,75.54
2025-07,SUPN,2025-07-31,2025-08-13,4.766,27.056,2037194210.0,27689280.0,42791258.0,21031184.0,1.589,0.978,0.7,0.513,1,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,2865421029.0,102.86,89.79
2025-07,VISN,2025-07-31,2025-08-13,4.734,87.685,1849670974.0,33870100.0,139342000.0,21031184.0,4.206,0.962,0.6,0.988,7,Technology,Communication Equipment,1B-10B,2709091268.0,100.01,95.26
2025-07,VSAT,2025-07-24,2025-08-06,4.683,80.649,1965480500.0,22421080.0,61709760.0,21031184.0,3.994,0.973,0.8,0.452,6,Technology,Communication Equipment,1B-10B,9925201113.0,99.86,98.27
2025-07,GNRC,2025-07-23,2025-08-05,4.597,31.266,9002198522.0,80445232.0,216058326.0,21031184.0,1.871,0.987,0.7,0.658,3,Industrials,Industrial - Machinery,1B-10B,15976959711.0,93.93,98.18
2025-07,FIX,2025-07-23,2025-08-05,4.462,29.938,19287761680.0,186697593.0,313887128.0,21031184.0,1.856,0.962,0.7,0.771,3,Industrials,Engineering & Construction,10B-100B,71565829681.0,96.88,102.1
2025-07,CGNX,2025-07-31,2025-08-13,4.31,30.865,6784921308.0,59648416.0,99387146.0,21031184.0,1.973,0.999,0.6,0.701,1,Technology,"Hardware, Equipment & Parts",1B-10B,11193372754.0,104.86,95.37
2025-07,BWXT,2025-07-23,2025-08-05,4.309,29.963,13134792045.0,94848096.0,172600264.0,21031184.0,1.923,0.962,0.8,0.625,1,Industrials,Aerospace & Defense,10B-100B,19312367741.0,95.11,99.55
2025-07,MOD,2025-07-23,2025-08-05,4.115,49.75,5209841922.0,67618970.0,197889271.0,21031184.0,3.103,0.981,0.8,0.419,1,Consumer Cyclical,Auto - Parts,1B-10B,15017843921.0,107.68,97.77
2025-07,ALNY,2025-07-29,2025-08-11,4.095,33.933,44132579259.0,285099375.0,558325486.0,21031184.0,2.256,0.977,0.8,0.491,2,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2025-07,NATL,2025-07-31,2025-08-13,4.09,42.661,2257662616.0,24042170.0,38650633.0,21031184.0,2.747,0.995,0.7,0.394,1,Technology,Software - Application,1B-10B,3232294092.0,95.38,99.31
2025-06,INSM,2025-06-10,2025-06-24,4.752,49.83,19709300588.0,225694632.0,474408831.0,21031184.0,2.691,0.994,0.7,0.623,3,Healthcare,Biotechnology,10B-100B,22518412384.0,105.8,91.54
2025-06,QS,2025-06-24,2025-07-08,4.493,92.925,2663578191.0,97006289.0,289303356.0,21031184.0,4.625,0.969,0.7,0.456,2,Consumer Cyclical,Auto - Parts,1B-10B,4939614983.0,41.97,88.29
2025-05,NVTS,2025-05-22,2025-06-05,5.614,216.754,1180251534.0,229844449.0,560367176.0,21031184.0,6.495,0.803,0.5,0.843,2,Technology,Semiconductors,1B-10B,5293603415.0,51.88,88.92
2025-05,ACAD,2025-05-05,2025-05-16,5.008,49.296,2592511033.0,21274970.0,38337721.0,21031184.0,2.531,0.882,0.7,0.586,4,Healthcare,Biotechnology,1B-10B,3732941911.0,98.93,74.28
2025-05,INSM,2025-05-29,2025-06-11,4.756,47.649,15001437300.0,116573074.0,169409794.0,21031184.0,2.591,0.99,0.8,0.647,4,Healthcare,Biotechnology,10B-100B,22518412384.0,105.8,91.54
2025-05,NXT,2025-05-02,2025-05-15,4.058,47.098,6265680855.0,47070386.0,106692324.0,21031184.0,3.007,0.975,0.9,0.291,1,Technology,Consumer Electronics,1B-10B,18746560777.0,113.32,97.57
2025-04,BULL,2025-04-11,2025-04-25,8.268,43.677,7046597466.0,52096350.0,111884784.0,21031184.0,1.386,0.217,0.2,4.298,1,Technology,Software - Application,1B-10B,3759958044.0,51.5,77.6
2025-04,CERT,2025-04-10,2025-04-24,4.081,48.201,1611446505.0,23131353.0,36362204.0,21031184.0,3.048,0.938,0.6,0.523,1,Healthcare,Medical - Healthcare Information Services,1B-10B,786557618.0,110.13,68.86
2025-03,RGC,2025-03-13,2025-03-26,13.905,823.81,6967348646.0,166204689.0,2135050547.0,21031184.0,5.056,0.562,0.6,0.544,1,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,13514381725.0,0.14,11.38
2025-03,CORT,2025-03-18,2025-03-31,5.963,97.339,6065364864.0,24458724.0,43771293.0,21031184.0,3.605,0.973,0.4,1.085,2,Healthcare,Biotechnology,1B-10B,5496401434.0,75.54,83.78
2025-03,GRPN,2025-03-12,2025-03-25,5.787,86.694,531016090.0,27429808.0,36612032.0,21031184.0,3.411,0.986,0.7,0.574,2,Communication Services,Internet Content & Information,300M-1B,640789803.0,147.13,47.11
2025-03,CNXC,2025-03-14,2025-03-27,4.971,50.139,2746437300.0,22995834.0,37987093.0,21031184.0,2.585,0.985,0.7,0.869,1,Technology,Information Technology Services,1B-10B,1417752173.0,106.22,74.64
2025-03,PTGX,2025-03-03,2025-03-14,4.72,45.73,2475987793.0,40350365.0,73236014.0,21031184.0,2.523,0.904,0.5,1.003,5,Healthcare,Biotechnology,1B-10B,6656226924.0,125.17,81.62
2025-03,OKTA,2025-03-04,2025-03-17,4.301,32.676,19158733235.0,261039475.0,502620382.0,21031184.0,2.079,0.989,0.7,0.768,1,Technology,Software - Infrastructure,10B-100B,14449976160.0,98.97,98.8
2025-03,SLNO,2025-03-20,2025-04-02,4.074,51.025,2522615186.0,24268389.0,128643178.0,21031184.0,3.2,0.996,0.5,0.774,1,Healthcare,Biotechnology,1B-10B,2759240660.0,,
2025-02,PTGX,2025-02-26,2025-03-11,6.847,70.305,2324856071.0,27081302.0,59682446.0,21031184.0,2.459,0.994,0.8,0.709,5,Healthcare,Biotechnology,1B-10B,6656226924.0,125.17,81.62
2025-02,LNTH,2025-02-25,2025-03-10,4.724,39.341,5211741495.0,88074206.0,123075015.0,21031184.0,2.221,0.988,0.8,0.46,2,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,6124528700.0,116.42,89.65
2025-01,FUBO,2025-01-06,2025-01-21,6.051,154.861,548430363.0,83526884.0,227872626.0,21031184.0,4.889,0.569,0.4,1.343,1,Communication Services,Broadcasting,300M-1B,1078435199.0,46.9,99.09
2025-01,MIDD,2025-01-13,2025-01-27,4.38,27.695,6373671871.0,58171548.0,86516578.0,21031184.0,1.765,0.965,0.9,0.626,3,Industrials,Industrial - Machinery,1B-10B,7284662643.0,109.18,83.31
2024-12,ASAN,2024-12-03,2024-12-16,7.491,82.011,3614176879.0,29722440.0,130010040.0,13395946.0,2.528,0.991,0.7,0.603,10,Technology,Software - Application,1B-10B,1509478354.0,65.8,54.88
2024-12,AVGO,2024-12-03,2024-12-16,5.576,50.141,796134418945.0,2862658577.0,5291004694.0,13395946.0,2.305,0.993,0.6,0.538,2,Technology,Semiconductors,100B+,2028473797851.0,80.58,98.77
2024-12,LAES,2024-12-12,2024-12-26,5.237,661.739,426005065.0,76084359.0,366036880.0,13395946.0,12.261,0.94,0.7,0.284,1,Technology,Semiconductors,300M-1B,704635405.0,11.55,77.0
2024-12,RBRK,2024-12-03,2024-12-16,4.581,52.761,10481879188.0,65047796.0,240345590.0,13395946.0,2.925,0.996,0.8,0.439,1,Technology,Software - Infrastructure,10B-100B,12795178266.0,76.91,97.79
2024-12,RR,2024-12-23,2025-01-07,4.424,204.724,438248106.0,43422965.0,126710763.0,13395946.0,7.965,0.744,0.6,0.475,1,Industrials,Industrial - Machinery,300M-1B,614888924.0,41.17,78.11
2024-12,BB,2024-12-09,2024-12-20,4.357,42.471,1728374250.0,27839617.0,53596508.0,13395946.0,2.569,0.997,0.4,0.604,1,Technology,Software - Infrastructure,1B-10B,3656628515.0,50.92,99.75
2024-12,QURE,2024-12-10,2024-12-23,4.185,138.767,956699930.0,15268175.0,37786823.0,13395946.0,6.576,0.971,0.6,0.85,1,Healthcare,Biotechnology,300M-1B,1728312814.0,86.44,82.21
2024-12,RUM,2024-12-12,2024-12-26,4.15,99.877,3555833914.0,17045210.0,33325727.0,13395946.0,5.277,0.936,0.5,0.859,1,Technology,Software - Application,1B-10B,3551481608.0,18.99,41.15
2024-12,CRDO,2024-12-03,2024-12-16,4.086,61.611,13038766307.0,210412026.0,389197470.0,13395946.0,3.715,0.978,0.6,0.815,1,Technology,Communication Equipment,10B-100B,38775066532.0,76.14,89.99
2024-12,RGTI,2024-12-04,2024-12-17,4.082,254.459,1032988313.0,162174060.0,919335257.0,13395946.0,9.803,0.994,0.8,0.295,1,Technology,Computer Hardware,1B-10B,6812408459.0,56.48,98.57
2024-12,QBTS,2024-12-05,2024-12-18,4.014,201.684,1396507513.0,231278604.0,410637268.0,13395946.0,8.7,0.853,0.7,0.334,1,Technology,Computer Hardware,1B-10B,8901346299.0,49.37,97.54
2024-11,AXON,2024-11-04,2024-11-15,7.769,40.745,34785440963.0,206727640.0,424491580.0,13395946.0,1.391,0.959,0.8,0.738,6,Industrials,Aerospace & Defense,10B-100B,31786237454.0,91.35,95.26
2024-11,QUBT,2024-11-13,2024-11-26,7.574,381.884,599888633.0,60521074.0,347648288.0,13395946.0,6.565,0.723,0.7,0.417,1,Technology,Computer Hardware,300M-1B,2295814394.0,43.48,88.86
2024-11,BE,2024-11-07,2024-11-20,6.799,126.071,3035016166.0,57982299.0,220262879.0,13395946.0,3.794,0.987,0.7,0.57,10,Industrials,Electrical Equipment & Parts,1B-10B,80759305513.0,88.04,98.09
2024-11,APP,2024-11-07,2024-11-20,6.796,92.952,82898522203.0,1348906830.0,2174499268.0,13395946.0,3.059,0.95,0.8,0.579,9,Technology,Software - Application,10B-100B,160874177553.0,76.6,83.64
2024-11,HNST,2024-11-11,2024-11-22,6.206,85.649,534982113.0,24141775.0,42718016.0,13395946.0,3.153,0.983,0.8,0.363,3,Consumer Cyclical,Specialty Retail,300M-1B,362158674.0,44.69,90.34
2024-11,LBTYA,2024-11-08,2024-11-21,5.872,29.746,3484293968.0,47522652.0,53115212.0,13395946.0,1.402,0.992,0.6,0.415,5,Communication Services,Telecommunications Services,1B-10B,4067820451.0,103.38,157.97
2024-11,FRSH,2024-11-01,2024-11-14,5.681,39.487,3463257763.0,42837750.0,84358070.0,13395946.0,1.852,0.957,0.7,0.753,7,Technology,Software - Application,1B-10B,2474576709.0,83.5,89.38
2024-11,LBTYK,2024-11-13,2024-11-26,5.622,28.17,4233396369.0,21271950.0,30414103.0,13395946.0,1.396,0.992,0.8,0.406,4,Communication Services,Telecommunications Services,1B-10B,4063505769.0,76.05,184.39
2024-11,ACHR,2024-11-15,2024-11-29,5.578,123.077,3115003978.0,67880776.0,263125980.0,13395946.0,4.548,0.973,0.7,0.267,2,Industrials,Aerospace & Defense,1B-10B,4956721659.0,49.19,84.23
2024-11,PLTR,2024-11-04,2024-11-15,5.41,56.894,99272704089.0,3122864753.0,5780516347.0,13395946.0,2.633,0.997,0.7,0.468,2,Technology,Software - Infrastructure,10B-100B,328168086518.0,64.38,91.65
2024-11,SNOW,2024-11-20,2024-12-04,5.366,43.205,44636784683.0,774224160.0,1661104585.0,13395946.0,2.116,0.998,0.6,0.788,4,Technology,Software - Application,10B-100B,52373550801.0,76.69,97.24
2024-11,ASAN,2024-11-29,2024-12-12,5.353,57.294,3645128328.0,14359249.0,87457128.0,13395946.0,2.676,0.913,0.6,0.798,10,Technology,Software - Application,1B-10B,1509478354.0,65.8,54.88
2024-11,RCAT,2024-11-15,2024-11-29,5.294,192.786,576889100.0,29247796.0,97664504.0,13395946.0,6.417,0.991,0.8,0.275,1,Technology,Computer Hardware,300M-1B,1380851568.0,45.89,73.33
2024-11,RGTI,2024-11-22,2024-12-06,5.038,195.946,577942015.0,149360640.0,284928593.0,13395946.0,6.811,0.998,0.7,0.422,2,Technology,Computer Hardware,300M-1B,6812408459.0,56.48,98.57
2024-11,INOD,2024-11-05,2024-11-18,5.007,100.775,719070964.0,17677656.0,77817998.0,13395946.0,4.402,0.833,0.7,0.809,4,Technology,Information Technology Services,300M-1B,3390605730.0,54.1,96.03
2024-11,GSAT,2024-11-01,2024-11-14,4.856,80.0,2681124847.0,45532623.0,86360025.0,13395946.0,3.827,0.887,0.6,0.477,1,Communication Services,Telecommunications Services,1B-10B,10576619599.0,26.75,40.1
2024-11,BILL,2024-11-01,2024-11-14,4.784,48.012,5765435135.0,78728749.0,189380611.0,13395946.0,2.592,0.947,0.8,0.407,8,Technology,Software - Application,1B-10B,4106858189.0,104.89,89.21
2024-11,WSM,2024-11-20,2024-12-04,4.771,36.25,20832569148.0,147851190.0,404895392.0,13395946.0,2.05,0.998,0.6,0.787,3,Consumer Cyclical,Specialty Retail,10B-100B,20958726159.0,98.92,98.7
2024-11,TOST,2024-11-06,2024-11-19,4.759,37.942,18898319424.0,263600436.0,505532235.0,13395946.0,2.137,1.0,0.9,0.427,5,Technology,Software - Infrastructure,10B-100B,14223719566.0,89.8,94.28
2024-11,SEZL,2024-11-06,2024-11-19,4.7,108.03,1356513854.0,27077687.0,42568928.0,13395946.0,4.928,0.938,0.7,0.742,1,Financial Services,Financial - Credit Services,1B-10B,3399691388.0,40.46,50.69
2024-11,GRAB,2024-11-07,2024-11-20,4.613,34.123,17501560471.0,88634151.0,297826387.0,13395946.0,2.013,0.998,0.6,0.375,3,Technology,Software - Application,10B-100B,14960350286.0,66.79,70.06
2024-11,EPAM,2024-11-01,2024-11-14,4.558,29.796,9885695091.0,93378850.0,166785464.0,13395946.0,1.809,0.981,0.9,0.533,4,Technology,Information Technology Services,1B-10B,5085997342.0,119.34,96.28
2024-11,QLYS,2024-11-01,2024-11-14,4.535,25.285,4238014529.0,42699279.0,85518776.0,13395946.0,1.572,0.879,0.5,0.961,1,Technology,Software - Infrastructure,1B-10B,3223412580.0,109.04,99.17
2024-11,DDOG,2024-11-12,2024-11-25,4.441,28.008,43656922986.0,387525290.0,869902166.0,13395946.0,1.758,0.997,0.8,0.298,2,Technology,Software - Application,10B-100B,71571741825.0,94.3,99.42
2024-11,HUBS,2024-11-01,2024-11-14,4.418,25.507,28949802136.0,263836202.0,499161593.0,13395946.0,1.626,0.961,0.7,0.332,1,Technology,Software - Application,10B-100B,9800002018.0,98.9,96.4
2024-11,DOCU,2024-11-22,2024-12-06,4.39,33.487,16132015214.0,107019367.0,226092942.0,13395946.0,2.081,0.992,0.6,0.851,1,Technology,Software - Application,10B-100B,8838315935.0,97.06,99.38
2024-11,GTLS,2024-11-01,2024-11-14,4.38,40.308,6222526864.0,115582710.0,177446256.0,13395946.0,2.445,0.961,0.7,0.318,2,Industrials,Industrial - Machinery,1B-10B,9945991209.0,104.83,99.45
2024-11,SOUN,2024-11-22,2024-12-06,4.376,115.043,3516233041.0,257256918.0,600167545.0,13395946.0,5.533,0.994,0.6,0.356,2,Technology,Software - Application,1B-10B,3601475054.0,44.58,97.54
2024-11,GLBE,2024-11-12,2024-11-25,4.343,29.403,7206083890.0,25980040.0,91784840.0,13395946.0,1.877,0.993,0.6,0.439,1,Consumer Cyclical,Specialty Retail,1B-10B,5067810232.0,69.32,63.17
2024-11,AAOI,2024-11-07,2024-11-20,4.325,110.179,1436345559.0,58984300.0,112595700.0,13395946.0,5.431,0.999,0.8,0.591,1,Technology,Semiconductors,1B-10B,14836887924.0,68.6,95.01
2024-11,NVCR,2024-11-27,2024-12-11,4.308,74.105,2280514193.0,17669388.0,39161121.0,13395946.0,4.071,0.955,0.8,0.719,1,Healthcare,Medical - Instruments & Supplies,1B-10B,2096358908.0,86.94,82.75
2024-11,TEAM,2024-11-01,2024-11-14,4.302,32.593,56932819300.0,546533553.0,649462297.0,13395946.0,2.074,0.975,0.7,0.616,2,Technology,Software - Application,10B-100B,22156471821.0,110.76,98.68
2024-11,RBRK,2024-11-29,2024-12-12,4.265,49.396,10459240140.0,26346358.0,187511688.0,13395946.0,2.976,0.989,0.8,0.463,1,Technology,Software - Infrastructure,10B-100B,12795178266.0,76.91,97.79
2024-11,QBTS,2024-11-22,2024-12-06,4.211,156.853,1085349341.0,62396650.0,93140906.0,13395946.0,7.084,0.969,0.6,0.421,1,Technology,Computer Hardware,1B-10B,8901346299.0,49.37,97.54
2024-11,ULTA,2024-11-22,2024-12-06,4.065,26.386,14799601171.0,279541493.0,416647862.0,13395946.0,1.822,0.956,0.7,0.367,1,Consumer Cyclical,Specialty Retail,10B-100B,22392280298.0,101.77,99.67
2024-11,BTSG,2024-11-01,2024-11-14,4.023,28.19,3345092443.0,14143581.0,28133824.0,13395946.0,1.952,0.948,0.7,0.571,2,Healthcare,Medical - Healthcare Information Services,1B-10B,10679086425.0,102.18,90.02
2024-10,SRRK,2024-10-07,2024-10-18,11.173,311.725,4107715396.0,29341185.0,75957670.0,13395946.0,4.005,0.863,0.7,1.081,1,Healthcare,Biotechnology,1B-10B,5793700100.0,117.19,76.62
2024-10,DRUG,2024-10-15,2024-10-28,7.618,1813.253,376707822.0,36787608.0,96608464.0,13395946.0,12.252,0.603,0.4,0.928,1,Healthcare,Biotechnology,300M-1B,847078774.0,93.0,52.25
2024-10,MDGL,2024-10-25,2024-11-07,6.598,74.812,4857135624.0,45398787.0,220092560.0,13395946.0,2.677,0.964,0.9,0.374,9,Healthcare,Biotechnology,1B-10B,11459354057.0,107.07,60.07
2024-10,IDCC,2024-10-29,2024-11-11,6.51,29.008,3867191611.0,60256392.0,73472349.0,13395946.0,1.237,0.999,0.9,0.379,2,Technology,Software - Application,1B-10B,6967173551.0,107.36,98.04
2024-10,TWLO,2024-10-31,2024-11-13,6.352,41.491,12240562007.0,258043117.0,381330028.0,13395946.0,1.728,0.998,0.9,0.385,3,Communication Services,Internet Content & Information,10B-100B,30140771344.0,94.3,99.55
2024-10,PAYC,2024-10-24,2024-11-06,6.315,40.574,7867762738.0,54068937.0,193169407.0,13395946.0,1.705,0.989,0.9,0.568,10,Technology,Software - Application,1B-10B,6594097793.0,101.66,85.56
2024-10,FRSH,2024-10-25,2024-11-07,5.869,45.0,3339672631.0,22471740.0,46965405.0,13395946.0,2.002,0.995,0.9,0.675,7,Technology,Software - Application,1B-10B,2474576709.0,83.5,89.38
2024-10,GRMN,2024-10-28,2024-11-08,5.641,31.066,32070057204.0,158079099.0,236041746.0,13395946.0,1.517,0.991,0.7,0.773,6,Technology,"Hardware, Equipment & Parts",10B-100B,46744485327.0,58.57,85.36
2024-10,BILL,2024-10-30,2024-11-12,5.501,56.984,5661526675.0,52257845.0,136350611.0,13395946.0,2.592,0.987,0.9,0.354,8,Technology,Software - Application,1B-10B,4106858189.0,104.89,89.21
2024-10,RDDT,2024-10-25,2024-11-07,5.378,67.226,15662535411.0,316417176.0,1029539568.0,13395946.0,3.023,0.986,0.6,0.682,6,Communication Services,Internet Content & Information,10B-100B,30707116808.0,89.21,98.33
2024-10,APP,2024-10-28,2024-11-08,4.969,79.428,55883281568.0,429584531.0,612943157.0,13395946.0,3.72,0.99,0.6,0.65,9,Technology,Software - Application,10B-100B,160874177553.0,76.6,83.64
2024-10,INCY,2024-10-28,2024-11-08,4.933,28.139,13123689126.0,96728826.0,176988804.0,13395946.0,1.589,0.993,0.9,0.459,2,Healthcare,Biotechnology,10B-100B,20042144819.0,106.68,83.83
2024-10,EVGO,2024-10-03,2024-10-16,4.892,115.013,1983591164.0,35271544.0,75046072.0,13395946.0,4.948,0.996,0.7,0.621,1,Consumer Cyclical,Specialty Retail,1B-10B,621441536.0,68.7,94.42
2024-10,EPAM,2024-10-31,2024-11-13,4.778,31.511,9855915754.0,93378850.0,165611652.0,13395946.0,1.813,0.997,0.9,0.508,4,Technology,Information Technology Services,1B-10B,5085997342.0,119.34,96.28
2024-10,OKLO,2024-10-15,2024-10-28,4.666,144.024,2022076424.0,391423410.0,773597791.0,13395946.0,6.046,0.966,0.6,0.393,1,Utilities,Regulated Electric,1B-10B,13560929699.0,55.31,84.21
2024-10,ATEC,2024-10-30,2024-11-12,4.599,71.218,864295901.0,16927109.0,22864393.0,13395946.0,3.698,0.941,0.8,0.621,2,Healthcare,Medical - Devices,300M-1B,1074987251.0,77.82,79.02
2024-10,BTSG,2024-10-31,2024-11-13,4.424,31.417,2902958485.0,14143581.0,28133824.0,13395946.0,1.953,0.971,0.8,0.519,2,Healthcare,Medical - Healthcare Information Services,1B-10B,10679086425.0,102.18,90.02
2024-10,DRS,2024-10-29,2024-11-11,4.393,30.783,7576043325.0,14340410.0,27887084.0,13395946.0,1.932,0.987,0.8,0.403,1,Industrials,Aerospace & Defense,1B-10B,11067959069.0,27.78,28.53
2024-10,TEAM,2024-10-31,2024-11-13,4.294,32.735,47845392248.0,546533553.0,649462297.0,13395946.0,2.085,0.991,0.7,0.614,2,Technology,Software - Application,10B-100B,22156471821.0,110.76,98.68
2024-10,SEM,2024-10-29,2024-11-11,4.15,25.0,2213699858.0,17559554.0,30190676.0,13395946.0,1.7,0.981,0.8,0.509,1,Healthcare,Medical - Care Facilities,1B-10B,2038836172.0,82.48,78.53
2024-10,ROOT,2024-10-30,2024-11-12,4.124,89.512,640638310.0,32205746.0,91119873.0,13395946.0,4.902,0.635,0.7,0.82,2,Financial Services,Insurance - Property & Casualty,300M-1B,896007594.0,65.3,90.22
2024-10,GTLS,2024-10-31,2024-11-13,4.061,40.332,5778334177.0,97448806.0,177446256.0,13395946.0,2.639,0.988,0.7,0.318,2,Industrials,Industrial - Machinery,1B-10B,9945991209.0,104.83,99.45
2024-10,GXO,2024-10-07,2024-10-18,4.041,27.809,5655788456.0,32996192.0,88789054.0,13395946.0,1.92,0.995,0.7,0.537,1,Industrials,Integrated Freight & Logistics,1B-10B,5846769108.0,103.76,93.66
2024-10,ATRC,2024-10-28,2024-11-08,4.016,34.085,1455927877.0,13725612.0,28914183.0,13395946.0,2.31,0.979,0.8,0.574,1,Healthcare,Medical - Instruments & Supplies,1B-10B,1331857501.0,102.24,92.13
2024-09,CAPR,2024-09-24,2024-10-07,7.593,203.015,526344924.0,25394390.0,140646550.0,13395946.0,4.617,0.823,0.6,0.383,1,Healthcare,Biotechnology,300M-1B,1845099239.0,59.66,83.83
2024-09,SMMT,2024-09-03,2024-09-16,5.398,127.119,9779648689.0,16933888.0,359908523.0,13395946.0,4.806,0.87,0.5,0.542,7,Healthcare,Biotechnology,1B-10B,14483194011.0,15.41,19.09
2024-09,PCVX,2024-09-03,2024-09-16,5.158,41.456,15905405030.0,71663323.0,197354844.0,13395946.0,2.126,0.956,0.6,0.895,10,Healthcare,Biotechnology,10B-100B,7796031027.0,113.9,91.56
2024-09,VRDN,2024-09-06,2024-09-19,4.161,67.038,1452323213.0,18589585.0,43957115.0,13395946.0,3.899,0.945,0.7,0.543,1,Healthcare,Biotechnology,1B-10B,1772885682.0,111.93,88.53
2024-09,TVTX,2024-09-06,2024-09-19,4.072,51.662,1021062057.0,16113997.0,29851950.0,13395946.0,3.234,0.989,0.7,0.379,1,Healthcare,Biotechnology,1B-10B,4046121137.0,114.05,93.54
2024-08,FTNT,2024-08-07,2024-08-20,7.104,35.406,51742856089.0,336891320.0,433806197.0,13395946.0,1.349,0.99,0.9,0.744,5,Technology,Software - Infrastructure,10B-100B,85416778306.0,74.18,84.3
2024-08,ADMA,2024-08-08,2024-08-21,6.007,55.808,2825309488.0,40233127.0,56607908.0,13395946.0,2.334,0.968,0.7,0.608,2,Healthcare,Biotechnology,1B-10B,1826369053.0,93.56,97.82
2024-08,SMMT,2024-08-30,2024-09-13,5.827,148.289,10074590475.0,16933888.0,157007313.0,13395946.0,4.936,0.95,0.6,0.489,7,Healthcare,Biotechnology,10B-100B,14483194011.0,15.41,19.09
2024-08,PCVX,2024-08-30,2024-09-13,5.577,46.317,11661557061.0,34532976.0,197354844.0,13395946.0,2.158,0.971,0.7,0.815,10,Healthcare,Biotechnology,10B-100B,7796031027.0,113.9,91.56
2024-08,AXON,2024-08-06,2024-08-19,5.215,30.371,23777614487.0,148339171.0,195639548.0,13395946.0,1.608,0.986,0.7,0.636,3,Industrials,Aerospace & Defense,10B-100B,31786237454.0,91.35,95.26
2024-08,YOU,2024-08-05,2024-08-16,5.167,46.401,2602385428.0,43558421.0,57772700.0,13395946.0,2.333,0.984,0.9,0.568,3,Technology,Software - Application,1B-10B,7603991116.0,98.87,87.18
2024-08,ZM,2024-08-13,2024-08-26,5.092,28.923,16692879072.0,92107041.0,171316719.0,13395946.0,1.578,0.986,0.9,0.48,2,Technology,Software - Application,10B-100B,31564716790.0,78.46,98.33
2024-08,VCYT,2024-08-06,2024-08-19,4.626,54.0,1741075507.0,25507580.0,41578093.0,13395946.0,2.952,0.97,0.7,0.498,2,Healthcare,Biotechnology,1B-10B,3167767995.0,113.46,99.36
2024-08,OMCL,2024-08-01,2024-08-14,4.572,42.28,1766855584.0,16257581.0,24093854.0,13395946.0,2.439,0.976,0.7,0.809,2,Healthcare,Medical - Healthcare Information Services,1B-10B,1969236726.0,105.8,92.23
