month,ticker,window_start,window_end,z_win,ret_2w_pct,mcap_at_start,turnover_min,turnover_median,turnover_thresh,sigma_d_pct,end_vs_high,up_day_ratio,max_day_contrib,run_days,sector,industry,mcap_bucket,market_cap_now,inst_pct,float_pct
2024-02,HIMS,2024-02-23,2024-03-07,4.22,51.852,2169977078.0,31140920.0,103199204.0,30000000.0,3.13,0.964,0.6,0.647,3,Healthcare,Medical - Equipment & Services,1B-10B,6642135719.0,70.45,94.4
2024-02,NVDA,2024-02-22,2024-03-06,4.006,31.466,1908521972935.0,30528953664.0,42442893509.0,30000000.0,2.16,0.989,0.8,0.555,1,Technology,Semiconductors,100B+,5332391924381.0,71.53,95.89
2024-01,POWL,2024-01-31,2024-02-13,6.845,81.066,1439414491.0,33927780.0,50088422.0,30000000.0,2.743,0.962,0.7,0.629,1,Industrials,Electrical Equipment & Parts,1B-10B,11732812876.0,96.39,79.19
2024-01,VERA,2024-01-25,2024-02-07,5.547,120.388,1816825271.0,37239245.0,67186112.0,30000000.0,4.505,0.947,0.8,0.502,1,Healthcare,Biotechnology,1B-10B,2627972073.0,110.61,72.37
2024-01,SMCI,2024-01-19,2024-02-01,5.242,87.38,25361212162.0,2387881520.0,6033386032.0,30000000.0,3.788,0.993,0.9,0.489,2,Technology,Computer Hardware,10B-100B,20078125453.0,64.17,78.68
2024-01,APPF,2024-01-26,2024-02-08,4.793,35.755,7908373139.0,35535739.0,56969177.0,30000000.0,2.017,0.995,0.7,0.814,2,Technology,Software - Application,1B-10B,5641867201.0,92.29,95.53
2024-01,RUM,2024-01-22,2024-02-02,4.483,92.479,2128277581.0,40970493.0,81660380.0,30000000.0,4.619,0.909,0.6,0.472,1,Technology,Software - Application,1B-10B,3551481608.0,18.99,41.15
2023-12,CYTK,2023-12-21,2024-01-05,8.094,162.402,5577067774.0,91473252.0,456208143.0,30000000.0,3.769,0.98,0.8,0.624,10,Healthcare,Biotechnology,1B-10B,9277692397.0,119.0,91.23
2023-12,ALT,2023-12-01,2023-12-14,5.583,121.519,693847969.0,83853294.0,148574793.0,30000000.0,4.505,0.811,0.7,0.359,2,Healthcare,Biotechnology,300M-1B,600557486.0,58.14,84.43
2023-12,DOCU,2023-12-06,2023-12-19,5.087,35.541,9201640859.0,294340477.0,462316605.0,30000000.0,1.89,0.964,0.8,0.386,6,Technology,Software - Application,1B-10B,8838315935.0,97.06,99.38
2023-12,ESTC,2023-12-01,2023-12-14,4.528,41.638,11405810980.0,106286398.0,235152082.0,30000000.0,2.431,0.963,0.7,0.907,3,Technology,Software - Application,10B-100B,5214380737.0,88.69,79.51
2023-12,XRX,2023-12-07,2023-12-20,4.103,29.808,1910689922.0,33530176.0,52913968.0,30000000.0,2.011,0.979,0.8,0.237,1,Technology,Information Technology Services,1B-10B,347873738.0,70.16,91.06
2023-11,IT,2023-11-01,2023-11-14,7.142,27.132,22222670154.0,166967219.0,221526309.0,30000000.0,1.063,0.995,0.9,0.566,4,Technology,Information Technology Services,10B-100B,10297200138.0,118.29,91.03
2023-11,GDDY,2023-11-02,2023-11-15,6.668,25.347,9955896335.0,98320423.0,140055716.0,30000000.0,1.071,0.999,0.9,0.572,1,Technology,Software - Infrastructure,1B-10B,11662659252.0,103.91,99.25
2023-11,ESTC,2023-11-29,2023-12-12,5.044,49.358,8242820204.0,113010036.0,260415749.0,30000000.0,2.515,0.984,0.8,0.787,3,Technology,Software - Application,1B-10B,5214380737.0,88.69,79.51
2023-11,KEEL,2023-11-28,2023-12-11,5.026,114.151,757938097.0,31037577.0,85339991.0,30000000.0,4.791,0.866,0.8,0.308,1,Technology,Information Technology Services,300M-1B,2432189354.0,50.09,95.42
2023-11,CLSK,2023-11-20,2023-12-04,4.944,125.127,1173905791.0,65447205.0,136734946.0,30000000.0,5.191,0.947,0.7,0.249,4,Technology,Software - Application,1B-10B,3657266409.0,94.01,96.53
2023-11,TMDX,2023-11-02,2023-11-15,4.931,72.378,1368266324.0,36580883.0,64054852.0,30000000.0,3.492,0.958,0.7,0.759,4,Healthcare,Medical - Devices,1B-10B,2222266346.0,109.68,96.73
2023-11,ROKU,2023-11-02,2023-11-15,4.7,52.596,11518899072.0,536553603.0,658878910.0,30000000.0,2.844,0.977,0.6,0.634,5,Communication Services,Entertainment,10B-100B,18901030162.0,87.68,98.6
2023-11,DDOG,2023-11-07,2023-11-20,4.556,40.503,36153776268.0,251488066.0,548690685.0,30000000.0,2.36,0.996,0.8,0.737,1,Technology,Software - Application,10B-100B,71571741825.0,94.3,99.42
2023-11,DOCU,2023-11-29,2023-12-12,4.458,31.117,8474991011.0,161124868.0,333287995.0,30000000.0,1.922,0.997,0.8,0.285,6,Technology,Software - Application,1B-10B,8838315935.0,97.06,99.38
2023-11,S,2023-11-29,2023-12-12,4.274,43.179,6495878792.0,83719768.0,234107364.0,30000000.0,2.656,0.972,0.8,0.428,1,Technology,Software - Infrastructure,1B-10B,5556715593.0,84.86,91.74
2023-11,MTH,2023-11-01,2023-11-14,4.116,27.118,4070849576.0,39803625.0,54518060.0,30000000.0,1.843,0.991,0.7,0.315,1,Consumer Cyclical,Residential Construction,1B-10B,4254948295.0,101.55,97.43
2023-11,ELAN,2023-11-02,2023-11-15,4.018,32.213,4679842536.0,53275221.0,59174662.0,30000000.0,2.197,0.98,0.7,0.479,1,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,10848044811.0,111.55,99.07
2023-10,IT,2023-10-30,2023-11-10,6.898,26.36,22072028410.0,165707636.0,221471197.0,30000000.0,1.073,0.998,0.9,0.581,4,Technology,Information Technology Services,10B-100B,10297200138.0,118.29,91.03
2023-10,ROKU,2023-10-31,2023-11-13,4.574,49.015,8791554359.0,422241632.0,658878910.0,30000000.0,2.758,0.972,0.6,0.672,5,Communication Services,Entertainment,1B-10B,18901030162.0,87.68,98.6
2023-09,IMVT,2023-09-26,2023-10-09,5.658,83.629,8133146095.0,44597693.0,116782216.0,30000000.0,3.397,0.843,0.4,1.116,1,Healthcare,Biotechnology,1B-10B,5914645283.0,54.01,38.66
2023-09,JBL,2023-09-28,2023-10-11,5.248,31.679,13182552706.0,192771265.0,250602885.0,30000000.0,1.658,0.995,0.8,0.626,2,Technology,"Hardware, Equipment & Parts",10B-100B,38533777914.0,97.79,98.02
2023-08,TDS,2023-08-04,2023-08-17,7.875,135.063,1577533412.0,37978366.0,53700199.0,30000000.0,3.432,0.983,0.8,0.738,1,Communication Services,Telecommunications Services,1B-10B,4603973860.0,97.74,82.81
2023-08,FRHC,2023-08-18,2023-08-31,7.054,40.759,5352948040.0,33531365.0,46887526.0,30000000.0,1.533,0.96,0.8,0.658,1,Financial Services,Financial - Capital Markets,1B-10B,8674370303.0,3.54,30.98
2023-08,DELL,2023-08-31,2023-09-14,5.069,27.779,36727246703.0,197365675.0,462080949.0,30000000.0,1.529,0.977,0.6,0.786,1,Technology,Computer Hardware,10B-100B,161328218802.0,82.15,93.11
2023-08,ESTC,2023-08-29,2023-09-12,4.213,37.196,6177975113.0,36896875.0,90467277.0,30000000.0,2.374,0.992,0.7,0.577,1,Technology,Software - Application,1B-10B,5214380737.0,88.69,79.51
2023-07,BBIO,2023-07-10,2023-07-21,5.512,102.072,3400151036.0,35548072.0,71126478.0,30000000.0,4.036,0.939,0.8,0.802,6,Healthcare,Biotechnology,1B-10B,12668304667.0,102.1,84.07
2023-06,RIVN,2023-06-28,2023-07-12,5.849,85.868,18452516193.0,472819677.0,2258437624.0,30000000.0,3.351,0.974,0.9,0.259,5,Consumer Cyclical,Auto - Manufacturers,10B-100B,17746682240.0,37.12,57.96
2023-06,IOT,2023-06-01,2023-06-14,4.813,59.117,11039416772.0,101390860.0,154704230.0,30000000.0,3.052,0.991,0.8,0.529,3,Technology,Software - Infrastructure,10B-100B,16881422702.0,102.84,96.08
2023-05,AVGO,2023-05-15,2023-05-26,5.377,28.755,302924056641.0,935003720.0,1576810855.0,30000000.0,1.486,0.997,0.8,0.431,3,Technology,Semiconductors,100B+,2028473797851.0,80.58,98.77
2023-05,MRVL,2023-05-15,2023-05-26,5.304,63.285,36788459716.0,371820297.0,567922846.0,30000000.0,2.924,0.996,0.8,0.573,2,Technology,Semiconductors,10B-100B,149392452052.0,87.68,99.57
2023-05,IOT,2023-05-31,2023-06-13,4.667,57.128,11178788683.0,101390860.0,154704230.0,30000000.0,3.062,0.981,0.7,0.544,3,Technology,Software - Infrastructure,10B-100B,16881422702.0,102.84,96.08
2023-05,GT,2023-05-01,2023-05-12,4.278,37.488,3150327432.0,37517533.0,65177539.0,30000000.0,2.353,0.969,0.7,0.61,2,Consumer Cyclical,Auto - Parts,1B-10B,1710259874.0,94.45,89.16
2023-05,P,2023-05-30,2023-06-12,4.09,31.35,9715551892.0,124031115.0,191698132.0,30000000.0,2.108,0.999,0.7,0.64,1,Technology,Computer Hardware,1B-10B,28862459633.0,85.69,94.52
2023-03,VKTX,2023-03-28,2023-04-11,4.5,93.969,1792671143.0,41880762.0,98031008.0,30000000.0,4.656,0.981,0.7,0.795,1,Healthcare,Biotechnology,1B-10B,3682871026.0,64.5,97.57
2023-01,AI,2023-01-26,2023-02-08,4.344,78.771,2138211712.0,45995825.0,1027687944.0,30000000.0,4.229,0.847,0.8,0.339,1,Technology,Information Technology Services,1B-10B,1344180837.0,58.63,91.52
2023-01,MARA,2023-01-03,2023-01-17,4.28,144.737,1292797663.0,44248960.0,225615322.0,30000000.0,6.612,0.945,0.7,0.301,1,Financial Services,Financial - Capital Markets,1B-10B,5091341385.0,69.09,97.84
2022-12,MDGL,2022-12-16,2022-12-30,10.185,361.447,1470951027.0,51952340.0,300534024.0,30000000.0,4.748,0.92,0.6,0.852,2,Healthcare,Biotechnology,1B-10B,11459354057.0,107.07,60.07
2022-12,VKTX,2022-12-19,2023-01-03,5.614,111.94,811578451.0,30133580.0,42914670.0,30000000.0,4.231,0.886,0.8,0.736,1,Healthcare,Biotechnology,300M-1B,3682871026.0,64.5,97.57
2022-10,PCVX,2022-10-24,2022-11-04,7.442,108.892,4765123613.0,36077590.0,111436344.0,30000000.0,3.13,0.934,0.8,0.641,1,Healthcare,Biotechnology,1B-10B,7796031027.0,113.9,91.56
2022-09,BIIB,2022-09-15,2022-09-28,4.768,35.52,30519544031.0,142847860.0,205569662.0,30000000.0,2.016,0.976,0.6,1.103,1,Healthcare,Drug Manufacturers - General,10B-100B,29224766548.0,96.41,99.69
2022-08,ALNY,2022-08-02,2022-08-15,5.673,65.066,18954779239.0,45028341.0,237350084.0,30000000.0,2.794,0.976,0.6,0.8,9,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2022-07,ALNY,2022-07-28,2022-08-10,5.444,63.415,19161723719.0,45028341.0,237350084.0,30000000.0,2.853,0.992,0.6,0.817,9,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2022-05,SIGA,2022-05-19,2022-06-02,7.17,74.154,620413407.0,55195404.0,346413181.0,30000000.0,2.447,0.87,0.6,0.649,1,Healthcare,Drug Manufacturers - Specialty & Generic,300M-1B,326344625.0,49.89,57.17
2022-03,GME,2022-03-15,2022-03-28,4.852,142.704,9263430915.0,230573265.0,1052997580.0,30000000.0,5.779,0.994,1.0,0.302,2,Consumer Cyclical,Specialty Retail,1B-10B,10388852580.0,37.22,91.11
2022-03,BMBL,2022-03-08,2022-03-21,4.068,78.312,2162730105.0,77930703.0,136113350.0,30000000.0,4.496,0.97,0.5,0.605,1,Technology,Software - Application,1B-10B,427093760.0,89.52,81.6
2022-02,LNTH,2022-02-24,2022-03-09,8.164,81.947,2614009007.0,53835985.0,81902163.0,30000000.0,2.318,0.971,0.7,0.552,1,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,6124528700.0,116.42,89.65
2022-02,GTLS,2022-02-24,2022-03-09,5.221,53.652,5865449554.0,52056268.0,89457807.0,30000000.0,2.602,0.984,0.7,0.261,2,Industrials,Industrial - Machinery,1B-10B,9945991209.0,104.83,99.45
2022-02,BWXT,2022-02-22,2022-03-07,5.004,27.121,3919274630.0,34463996.0,68699542.0,30000000.0,1.517,0.999,0.8,0.31,2,Industrials,Aerospace & Defense,1B-10B,19312367741.0,95.11,99.55
2022-02,FLR,2022-02-25,2022-03-10,4.096,39.006,3145442069.0,34525219.0,71178166.0,30000000.0,2.543,0.999,0.7,0.364,1,Industrials,Engineering & Construction,1B-10B,6275085114.0,95.2,98.43
2022-02,TSEM,2022-02-15,2022-03-01,4.048,40.839,5260384319.0,76857612.0,127434484.0,30000000.0,2.675,0.982,0.5,1.026,1,Technology,Semiconductors,1B-10B,25578856233.0,74.82,99.18
2022-02,KBR,2022-02-18,2022-03-04,4.041,26.016,5493808910.0,63159585.0,101879160.0,30000000.0,1.81,1.0,0.7,0.307,1,Industrials,Engineering & Construction,1B-10B,4116869959.0,100.02,98.72
2022-01,DXC,2022-01-26,2022-02-08,4.323,31.861,4977362305.0,32581035.0,55681223.0,30000000.0,2.023,0.998,0.7,0.466,3,Technology,Information Technology Services,1B-10B,1507468529.0,111.59,87.92
2021-11,QCOM,2021-11-03,2021-11-16,7.848,34.445,145957917560.0,1215770761.0,2070509901.0,30000000.0,1.193,0.99,0.9,0.405,2,Technology,Semiconductors,100B+,250356615815.0,86.51,99.79
2021-11,RBLX,2021-11-08,2021-11-19,5.745,72.74,55130365720.0,1286546800.0,4668785855.0,30000000.0,3.009,0.971,0.8,0.645,5,Technology,Electronic Gaming & Multimedia,10B-100B,29577083220.0,82.93,95.99
2021-11,ANET,2021-11-02,2021-11-15,5.459,29.273,619364019590.0,3002599971.0,4398906088.0,30000000.0,1.487,0.984,0.7,0.723,10,Technology,Computer Hardware,100B+,171793020905.0,72.91,82.98
2021-11,ROG,2021-11-02,2021-11-15,4.972,29.583,4817319867.0,80632220.0,145696824.0,30000000.0,1.648,0.988,0.6,1.001,1,Technology,"Hardware, Equipment & Parts",1B-10B,2472379207.0,103.62,92.01
2021-11,TTD,2021-11-08,2021-11-19,4.561,57.243,42242994838.0,353913349.0,937059559.0,30000000.0,3.138,0.945,0.7,0.571,1,Technology,Software - Application,10B-100B,10243033791.0,88.94,97.9
2021-11,IONQ,2021-11-04,2021-11-17,4.143,101.954,6132825126.0,78463108.0,228817068.0,30000000.0,5.365,0.975,0.8,0.407,1,Technology,Computer Hardware,1B-10B,21235326926.0,56.38,99.26
2021-10,ANET,2021-10-26,2021-11-08,7.103,36.364,508201607470.0,2844425644.0,4637326255.0,30000000.0,1.381,0.982,0.7,0.598,10,Technology,Computer Hardware,100B+,171793020905.0,72.91,82.98
2021-10,QCOM,2021-10-27,2021-11-09,6.425,26.376,138284797688.0,667855757.0,1410149048.0,30000000.0,1.152,0.984,0.8,0.512,2,Technology,Semiconductors,100B+,250356615815.0,86.51,99.79
2021-10,TSLA,2021-10-21,2021-11-03,6.01,40.201,1119205658525.0,20814205278.0,41009632202.0,30000000.0,1.778,0.999,0.8,0.353,10,Consumer Cyclical,Auto - Manufacturers,100B+,1671297040415.0,43.65,71.38
2021-10,SLAB,2021-10-26,2021-11-08,5.632,32.052,5107565033.0,51895444.0,92167588.0,30000000.0,1.561,0.978,0.9,0.621,2,Technology,Semiconductors,1B-10B,7163981667.0,94.02,98.11
2021-10,NET,2021-10-05,2021-10-18,5.5,56.2,44166874437.0,418547054.0,879348998.0,30000000.0,2.564,0.988,1.0,0.183,4,Technology,Software - Infrastructure,10B-100B,68056163239.0,90.03,98.92
2021-10,IONQ,2021-10-27,2021-11-09,5.245,114.163,4583754872.0,46248015.0,125842455.0,30000000.0,4.591,0.974,0.9,0.209,3,Technology,Computer Hardware,1B-10B,21235326926.0,56.38,99.26
2021-10,SMCI,2021-10-25,2021-11-05,5.006,31.955,21162296308.0,37896811.0,92107564.0,30000000.0,1.752,0.988,0.7,0.44,4,Technology,Computer Hardware,10B-100B,20078125453.0,64.17,78.68
2021-10,SYNA,2021-10-27,2021-11-09,4.434,42.303,7010035001.0,67496826.0,139630112.0,30000000.0,2.516,0.962,1.0,0.342,2,Technology,Semiconductors,1B-10B,4889598905.0,111.26,96.87
2021-10,LCID,2021-10-25,2021-11-05,4.356,73.372,10478395478.0,108103921.0,243501140.0,30000000.0,3.995,0.997,0.7,0.495,2,Consumer Cyclical,Auto - Manufacturers,10B-100B,2353248593.0,62.14,44.15
2021-10,TER,2021-10-27,2021-11-09,4.348,26.287,19265643047.0,156399210.0,246259174.0,30000000.0,1.698,0.991,0.7,0.46,1,Technology,Semiconductors,10B-100B,57394615803.0,98.21,99.79
2021-10,NVDA,2021-10-26,2021-11-08,4.317,32.971,600623068494.0,5841281960.0,7621637337.0,30000000.0,2.087,0.981,0.8,0.399,3,Technology,Semiconductors,100B+,5332391924381.0,71.53,95.89
2021-10,ON,2021-10-27,2021-11-09,4.251,28.932,17459286966.0,240131182.0,441616598.0,30000000.0,1.89,0.946,0.6,0.529,2,Technology,Semiconductors,10B-100B,42027697737.0,109.4,100.25
2021-10,BE,2021-10-25,2021-11-05,4.219,58.494,7876250950.0,114431500.0,191692469.0,30000000.0,3.452,0.944,0.6,0.686,1,Industrials,Electrical Equipment & Parts,1B-10B,80759305513.0,88.04,98.09
2021-09,DNA,2021-09-14,2021-09-27,12.191,45.137,24220428255.0,33633627.0,88950517.0,30000000.0,0.966,0.932,0.9,0.322,2,Healthcare,Biotechnology,10B-100B,531892400.0,68.73,89.67
2021-09,RKLB,2021-09-02,2021-09-16,4.941,56.706,6730873935.0,48134244.0,118246200.0,30000000.0,2.875,0.745,0.7,0.706,1,Industrials,Aerospace & Defense,1B-10B,67916427886.0,60.5,93.12
2021-09,AMBA,2021-09-01,2021-09-15,4.806,47.388,5778380755.0,67398987.0,144478202.0,30000000.0,2.552,1.0,0.7,0.625,3,Technology,Semiconductors,1B-10B,3490849604.0,87.45,95.4
2021-09,NET,2021-09-30,2021-10-13,4.339,41.917,39616198785.0,380678145.0,589255353.0,30000000.0,2.552,1.0,1.0,0.234,4,Technology,Software - Infrastructure,10B-100B,68056163239.0,90.03,98.92
2021-09,MDB,2021-09-02,2021-09-16,4.085,29.54,32280418681.0,392704500.0,518101370.0,30000000.0,2.004,0.99,0.6,0.903,1,Technology,Software - Infrastructure,10B-100B,23680879782.0,94.15,97.38
2021-08,FULC,2021-08-10,2021-08-23,9.488,198.92,1250707556.0,38488632.0,88790164.0,30000000.0,3.65,0.912,0.7,0.742,1,Healthcare,Biotechnology,1B-10B,466433281.0,133.57,63.01
2021-08,PANW,2021-08-20,2021-09-02,5.189,27.459,299847040642.0,2653294221.0,3733329494.0,30000000.0,1.479,0.989,0.8,0.703,4,Technology,Software - Infrastructure,100B+,174346564095.0,85.32,99.16
2021-08,ASND,2021-08-24,2021-09-07,5.074,34.516,7594381155.0,30498375.0,54544369.0,30000000.0,1.848,0.918,0.6,0.644,1,Healthcare,Biotechnology,1B-10B,14887482138.0,101.66,94.69
2021-08,P,2021-08-20,2021-09-02,5.017,36.364,6480339490.0,54816087.0,102880281.0,30000000.0,1.955,0.987,1.0,0.417,5,Technology,Computer Hardware,1B-10B,28862459633.0,85.69,94.52
2021-08,BILL,2021-08-23,2021-09-03,4.87,41.935,21509051264.0,141541391.0,387318070.0,30000000.0,2.274,0.993,0.6,0.741,8,Technology,Software - Application,10B-100B,4106858189.0,104.89,89.21
2021-08,AMBA,2021-08-30,2021-09-13,4.594,44.147,4619289071.0,46384480.0,144478202.0,30000000.0,2.517,0.985,0.7,0.662,3,Technology,Semiconductors,1B-10B,3490849604.0,87.45,95.4
2021-08,CCJ,2021-08-27,2021-09-10,4.522,42.865,7751151789.0,39724745.0,241869528.0,30000000.0,2.495,0.974,0.9,0.219,1,Energy,Uranium,1B-10B,52315919995.0,68.38,99.76
2021-08,DKS,2021-08-23,2021-09-03,4.238,32.207,9954367625.0,172061020.0,539182233.0,30000000.0,2.083,0.988,0.8,0.447,1,Consumer Cyclical,Specialty Retail,1B-10B,19612214594.0,102.65,92.46
2021-07,AMD,2021-07-22,2021-08-04,4.741,32.837,148727078748.0,2540521662.0,12948261933.0,30000000.0,1.894,0.97,0.8,0.257,2,Technology,Semiconductors,100B+,748103246835.0,74.12,99.47
2021-07,TEAM,2021-07-30,2021-08-12,4.074,26.706,82505006512.0,196015874.0,427550663.0,30000000.0,1.837,0.967,0.7,0.835,1,Technology,Software - Application,10B-100B,22156471821.0,110.76,98.68
2021-06,BIIB,2021-06-01,2021-06-14,8.783,51.839,39441254778.0,319853125.0,1264202694.0,30000000.0,1.504,0.867,0.7,0.777,10,Healthcare,Drug Manufacturers - General,10B-100B,29224766548.0,96.41,99.69
2021-06,SWBI,2021-06-18,2021-07-01,7.083,77.711,1038929023.0,56474411.0,216146208.0,30000000.0,2.567,0.894,0.8,0.296,3,Industrials,Aerospace & Defense,1B-10B,640709965.0,58.9,96.9
2021-06,NTLA,2021-06-18,2021-07-01,5.125,124.379,8968698828.0,80945491.0,191694129.0,30000000.0,4.986,0.847,0.8,0.503,4,Healthcare,Biotechnology,1B-10B,1703485736.0,76.82,95.91
2021-06,ASAN,2021-06-08,2021-06-21,4.321,54.366,9456858080.0,85563550.0,166300540.0,30000000.0,3.177,0.971,0.9,0.254,1,Technology,Software - Application,1B-10B,1509478354.0,65.8,54.88
2021-05,BIIB,2021-05-27,2021-06-10,9.1,54.835,39473734943.0,255978360.0,662614002.0,30000000.0,1.519,0.885,0.7,0.742,10,Healthcare,Drug Manufacturers - General,10B-100B,29224766548.0,96.41,99.69
2021-05,CLOV,2021-05-25,2021-06-08,5.551,220.087,3683164319.0,40330602.0,196100238.0,30000000.0,6.628,0.888,0.9,0.533,2,Healthcare,Medical - Healthcare Plans,1B-10B,1678935307.0,30.05,94.79
2021-05,GEN,2021-05-11,2021-05-24,5.189,30.455,14142248924.0,123037221.0,246145121.0,30000000.0,1.62,0.998,0.9,0.385,3,Technology,Software - Infrastructure,10B-100B,13566868347.0,90.84,75.93
2021-05,BB,2021-05-24,2021-06-07,4.838,85.094,5067546203.0,37380630.0,1091586617.0,30000000.0,4.024,0.782,0.8,0.45,3,Technology,Software - Infrastructure,1B-10B,3656628515.0,50.92,99.75
2021-04,NVCR,2021-04-13,2021-04-26,4.143,65.036,22854944936.0,140857230.0,208159440.0,30000000.0,3.824,0.997,0.6,0.804,1,Healthcare,Medical - Instruments & Supplies,10B-100B,2096358908.0,86.94,82.75
2021-02,TDC,2021-02-05,2021-02-19,5.893,72.2,3489227960.0,87613657.0,150918944.0,30000000.0,2.916,0.782,0.5,0.58,2,Technology,Software - Infrastructure,1B-10B,3040370965.0,117.98,91.73
2021-02,KOPN,2021-02-02,2021-02-16,4.171,160.769,1239536717.0,41645640.0,66075685.0,30000000.0,7.266,0.996,0.8,0.274,1,Technology,"Hardware, Equipment & Parts",1B-10B,911316165.0,53.16,81.89
2021-02,LCID,2021-02-02,2021-02-16,4.04,109.127,12542854029.0,83002500.0,184074669.0,30000000.0,5.775,0.958,0.6,0.374,1,Consumer Cyclical,Auto - Manufacturers,10B-100B,2353248593.0,62.14,44.15
2021-01,GME,2021-01-13,2021-01-27,13.51,1641.905,14078980190.0,5237667264.0,16555229628.0,30000000.0,6.688,0.914,0.8,0.299,6,Consumer Cyclical,Specialty Retail,10B-100B,10388852580.0,37.22,91.11
2021-01,TE,2021-01-29,2021-02-11,9.799,27.017,3259556225.0,34583219.0,49322956.0,30000000.0,0.772,0.855,0.6,0.53,1,Industrials,Electrical Equipment & Parts,1B-10B,1685592388.0,68.18,69.71
2021-01,BB,2021-01-13,2021-01-27,8.237,228.965,4373845074.0,62090520.0,1589214910.0,30000000.0,4.572,0.872,0.9,0.237,8,Technology,Software - Infrastructure,1B-10B,3656628515.0,50.92,99.75
2021-01,DDD,2021-01-06,2021-01-20,6.296,182.094,1641703040.0,34174095.0,556659993.0,30000000.0,5.209,0.917,0.6,0.689,2,Technology,Computer Hardware,1B-10B,366608071.0,58.18,86.48
2021-01,VIR,2021-01-12,2021-01-26,6.144,173.815,5405295324.0,42928241.0,64887960.0,30000000.0,5.185,0.989,0.7,0.552,2,Healthcare,Biotechnology,1B-10B,1566776710.0,80.53,76.35
2021-01,LGND,2021-01-14,2021-01-28,5.7,72.293,2450287509.0,61370357.0,106991448.0,30000000.0,3.018,0.964,0.9,0.298,3,Healthcare,Biotechnology,1B-10B,4418051930.0,107.65,97.44
2021-01,LCID,2021-01-12,2021-01-26,5.485,85.152,5522133930.0,42014680.0,157971598.0,30000000.0,3.551,0.895,0.7,0.369,1,Consumer Cyclical,Auto - Manufacturers,1B-10B,2353248593.0,62.14,44.15
2021-01,AG,2021-01-19,2021-02-01,5.018,87.299,6245617001.0,99834227.0,277888910.0,30000000.0,3.954,0.921,0.7,0.318,1,Basic Materials,Silver,1B-10B,11642027580.0,54.36,98.91
2021-01,NVAX,2021-01-27,2021-02-09,4.775,148.404,21570992579.0,523421318.0,1841298384.0,30000000.0,6.025,0.952,0.7,0.549,7,Healthcare,Biotechnology,10B-100B,1562162140.0,69.48,86.03
2021-01,LUMN,2021-01-13,2021-01-27,4.656,43.284,11117055469.0,84995267.0,153620560.0,30000000.0,2.443,0.925,0.8,0.688,2,Communication Services,Telecommunications Services,10B-100B,8592793569.0,73.55,91.96
2021-01,BILL,2021-01-28,2021-02-10,4.621,69.178,12369065183.0,113922380.0,244939808.0,30000000.0,3.598,0.98,0.6,0.529,1,Technology,Software - Application,10B-100B,4106858189.0,104.89,89.21
2021-01,SSYS,2021-01-07,2021-01-21,4.553,71.293,2519685150.0,44849457.0,108459796.0,30000000.0,3.738,0.971,0.6,0.612,1,Technology,Computer Hardware,1B-10B,735913521.0,62.02,65.67
2021-01,HIMS,2021-01-28,2021-02-10,4.303,71.099,3774666009.0,43568935.0,67937920.0,30000000.0,3.947,0.876,0.7,0.449,2,Healthcare,Medical - Equipment & Services,1B-10B,6642135719.0,70.45,94.4
2021-01,PLUG,2021-01-05,2021-01-19,4.243,106.621,45373235063.0,603607186.0,4753728914.0,30000000.0,5.408,0.899,0.8,0.415,1,Industrials,Electrical Equipment & Parts,10B-100B,4906721695.0,69.23,95.36
2021-01,MSTR,2021-01-27,2021-02-09,4.166,127.388,189276754348.0,3524980800.0,5526190137.0,30000000.0,6.236,0.968,0.9,0.311,1,Technology,Software - Application,100B+,68666704771.0,65.21,95.56
2021-01,ALNY,2021-01-06,2021-01-20,4.099,34.147,16933398964.0,96200555.0,162645770.0,30000000.0,2.266,0.975,0.8,0.322,1,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2021-01,GM,2021-01-05,2021-01-19,4.079,35.374,37563372068.0,590265324.0,1214034665.0,30000000.0,2.348,0.995,0.8,0.307,1,Consumer Cyclical,Auto - Manufacturers,10B-100B,67886372611.0,91.53,96.7
2021-01,PSKY,2021-01-13,2021-01-27,4.031,34.035,48258743038.0,521562909.0,950602303.0,30000000.0,2.298,0.922,0.7,0.289,1,Communication Services,Entertainment,10B-100B,12198986529.0,31.48,49.13
2021-01,KMX,2021-01-06,2021-01-20,4.023,30.35,13892758222.0,103545338.0,152474190.0,30000000.0,2.083,0.983,0.9,0.338,1,Consumer Cyclical,Auto - Dealerships,10B-100B,5542353933.0,111.61,92.41
2020-12,INDI,2020-12-21,2021-01-05,13.108,25.048,2510592777.0,32855199.0,57920084.0,30000000.0,0.539,0.879,0.7,0.412,1,Technology,Semiconductors,1B-10B,1076942041.0,109.45,98.54
2020-12,ARVN,2020-12-14,2020-12-28,8.579,175.543,3734042815.0,34384405.0,150697214.0,30000000.0,3.736,0.954,0.7,0.659,1,Healthcare,Biotechnology,1B-10B,617863188.0,82.14,86.49
